发布者;真实一级评论数;真实点赞数;边数;最大边数;集群密度
zbxzbx98;1;5;6;31370;0.0001912655403251514
冷月无声惜马蹄;76;1223;1299;31370;0.04140898948039528
zhepeng_;1;7;8;31370;0.0002550207204335352
薛定谔的大小眼;2;6;8;31370;0.0002550207204335352
帘予Y;4;11;15;31370;0.0004781638508128785
唐半弦;40;222;262;31370;0.008351928594198279
乾龙盘钱;19;110;129;31370;0.004112209116990755
jihualz008;1;3;4;31370;0.0001275103602167676
丁仪硕士;25;18;43;31370;0.001370736372330252
叔叔hao牛啤;6;14;20;31370;0.000637551801083838
不甘平凡的安梦;10;50;60;31370;0.001912655403251514
杰哥教你登登登;4;40;44;31370;0.0014026139623844437
沐安宸;1;17;18;31370;0.0005737966209754542
斑箭;3;5;8;31370;0.0002550207204335352
DorabacktoCV;1;9;10;31370;0.000318775900541919
GPT撸英语;1;6;7;31370;0.0002231431303793433
隔壁程总;2;3;5;31370;0.0001593879502709595
望月几侗村;2;3;5;31370;0.0001593879502709595
理性派小杨;3;9;12;31370;0.0003825310806503028
DreamsSetFree;1;3;4;31370;0.0001275103602167676
Timelessisle;1;1;2;31370;6.37551801083838e-05
刚通网的Cuter;1;2;3;31370;9.56327701625757e-05
马拉卡啃大瓜;2;2;4;31370;0.0001275103602167676
蓝天解说吖1;3;8;11;31370;0.0003506534905961109
褚鏡;16;77;93;31370;0.002964615875039847
RPA之家;3;8;11;31370;0.0003506534905961109
搞仿真的晴博;10;110;120;31370;0.003825310806503028
LV6点赞人;2;2;4;31370;0.0001275103602167676
暗夜暗魂;2;44;46;31370;0.0014663691424928276
小谭清清;1;6;7;31370;0.0002231431303793433
怒也偷一点;2;1;3;31370;9.56327701625757e-05
waitXmin;1;3;4;31370;0.0001275103602167676
冰的顏色;1;7;8;31370;0.0002550207204335352
雍华壮;1;3;4;31370;0.0001275103602167676
MichaelZh;1;1;2;31370;6.37551801083838e-05
红薯_potato;1;2;3;31370;9.56327701625757e-05
风花學业;3;17;20;31370;0.000637551801083838
手持摄影研究学会;1;6;7;31370;0.0002231431303793433
離中虚;2;7;9;31370;0.0002868983104877271
NVGUKYM;1;3;4;31370;0.0001275103602167676
别叫我取名字啊;1;2;3;31370;9.56327701625757e-05
沧峦;6;8;14;31370;0.0004462862607586866
萨尼铁塔黑扶米亚;1;4;5;31370;0.0001593879502709595
硅基生物-;1;8;9;31370;0.0002868983104877271
Terrell特雷尔呀;2;8;10;31370;0.000318775900541919
也许这样也挺好;1;10;11;31370;0.0003506534905961109
也许这样也挺好;1;5;6;31370;0.0001912655403251514
评论秒回的know634;7;24;31;31370;0.000988205291679949
西瓜肉酱;1;3;4;31370;0.0001275103602167676
西瓜肉酱;1;7;8;31370;0.0002550207204335352
木又力L;2;2;4;31370;0.0001275103602167676
咿呀咿呀哟x_x;2;6;8;31370;0.0002550207204335352
德胜刘;2;7;9;31370;0.0002868983104877271
陽仔嘿;3;26;29;31370;0.0009244501115715652
八聲;1;2;3;31370;9.56327701625757e-05
UILEO;404;5742;6146;31370;0.19591966847306344
天口木仓;1;1;2;31370;6.37551801083838e-05
麦田十三岁;1;5;6;31370;0.0001912655403251514
叽叭王子;1;8;9;31370;0.0002868983104877271
星归间江;30;350;380;31370;0.012113484220592923
我今天就要把你烧成炭;7;35;42;31370;0.00133885878227606
老李与GPT;3;8;11;31370;0.0003506534905961109
我是柠檬味酸奶;1;11;12;31370;0.0003825310806503028
超爱刘星的东东;1;2;3;31370;9.56327701625757e-05
御坂10839号;2;5;7;31370;0.0002231431303793433
蓝二三四五六七;1;0;1;31370;3.18775900541919e-05
杰克kkk;5;5;10;31370;0.000318775900541919
融化的哈士奇;1;0;1;31370;3.18775900541919e-05
荒潮Arashiooo;3;12;15;31370;0.0004781638508128785
王溯洄;3;9;12;31370;0.0003825310806503028
我就是柠檬味酸奶;4;29;33;31370;0.0010519604717883328
陽仔嘿;2;11;13;31370;0.0004144086707044947
土豆泥沙拉酱;1;4;5;31370;0.0001593879502709595
科幻朱朱侠;1;2;3;31370;9.56327701625757e-05
锁定东方;4;18;22;31370;0.0007013069811922218
我没搁那旮瘩;2;29;31;31370;0.000988205291679949
349KUMA;1;2;3;31370;9.56327701625757e-05
Coaixy;6;14;20;31370;0.000637551801083838
侵权申诉处;1;5;6;31370;0.0001912655403251514
newbing大小姐;1;4;5;31370;0.0001593879502709595
不过迈步从头越;2;12;14;31370;0.0004462862607586866
雪糕挺甜;1;5;6;31370;0.0001912655403251514
jansona;1;7;8;31370;0.0002550207204335352
布吉咔叽补集韩;31;42;73;31370;0.002327064073956009
5656501;1;3;4;31370;0.0001275103602167676
Siwccc;1;0;1;31370;3.18775900541919e-05
怼家魁首--怼子;2;7;9;31370;0.0002868983104877271
老师让我改个名;1;2;3;31370;9.56327701625757e-05
爱搞机的郭同学;205;1698;1903;31370;0.06066305387312719
Switch在哪里;1;5;6;31370;0.0001912655403251514
CZ-LI;1;4;5;31370;0.0001593879502709595
要送外卖的驴小羊;3;3;6;31370;0.0001912655403251514
季风风风;8;12;20;31370;0.000637551801083838
陽仔嘿;1;8;9;31370;0.0002868983104877271
武汉小鹏vlog;10;69;79;31370;0.0025183296142811604
期末必过i;2;5;7;31370;0.0002231431303793433
空闲测评chatGPT;1;0;1;31370;3.18775900541919e-05
NewBing新必应趣探;7;25;32;31370;0.0010200828817341408
IShowSpeed甲亢哥官方;2;3;5;31370;0.0001593879502709595
cc爱辅助;2;2;4;31370;0.0001275103602167676
Edwin_lee;2;1;3;31370;9.56327701625757e-05
昨天的雨今天下;2;2;4;31370;0.0001275103602167676
文之易音;1;1;2;31370;6.37551801083838e-05
lucifermzhang;1;2;3;31370;9.56327701625757e-05
赛博克拉克特;1;5;6;31370;0.0001912655403251514
阿石粒扬教授;1;6;7;31370;0.0002231431303793433
罗德岛办事处;17;65;82;31370;0.002613962384443736
RC丸钢;11;108;119;31370;0.0037934332164488364
剑克锋;3;2;5;31370;0.0001593879502709595
-熊哩-;2;1;3;31370;9.56327701625757e-05
林w檎;6;17;23;31370;0.0007331845712464138
神兵小将P;1;1;2;31370;6.37551801083838e-05
整碗米线;1;4;5;31370;0.0001593879502709595
Co-酱;1;0;1;31370;3.18775900541919e-05
这可不兴看呀;8;30;38;31370;0.0012113484220592924
叨叨侠AI;1;3;4;31370;0.0001275103602167676
22层痴;2;4;6;31370;0.0001912655403251514
油鸡喙;2;4;6;31370;0.0001912655403251514
洋拉图;317;2688;3005;31370;0.09579215811284666
禾青烟;24;104;128;31370;0.004080331526936563
长枫夜白;1;10;11;31370;0.0003506534905961109
木淡吹又生;1;1;2;31370;6.37551801083838e-05
这可不兴看呀;1;12;13;31370;0.0004144086707044947
陽仔嘿;3;15;18;31370;0.0005737966209754542
憨憨天翎;3;4;7;31370;0.0002231431303793433
電动人;10;15;25;31370;0.0007969397513547976
阡之尘埃;2;2;4;31370;0.0001275103602167676
云行无常元妙归淳;21;16;37;31370;0.0011794708320051004
lithium__flower;8;17;25;31370;0.0007969397513547976
Constantinus11;3;5;8;31370;0.0002550207204335352
ベレッタ;1;10;11;31370;0.0003506534905961109
九幽炎歌;19;41;60;31370;0.001912655403251514
22535441760_bili;1;4;5;31370;0.0001593879502709595
varACundefined;4;20;24;31370;0.0007650621613006056
黑框白眼镜;1;2;3;31370;9.56327701625757e-05
九曜星君DGY;4;14;18;31370;0.0005737966209754542
DayDayUp每天向上;1;14;15;31370;0.0004781638508128785
Lciu_7;19;66;85;31370;0.0027095951546063117
冷酱冷酱冷;4;4;8;31370;0.0002550207204335352
健康入口;1;4;5;31370;0.0001593879502709595
北宸Polariss;50;349;399;31370;0.012719158431622569
知道E点;29;377;406;31370;0.012942301562001912
钱小雨雨;22;76;98;31370;0.0031240038253108064
于乐Beh;739;626;1365;31370;0.04351291042397195
昨天的雨今天下;18;47;65;31370;0.002072043353522474
乌鸦反杀龙卷风;4;5;9;31370;0.0002868983104877271
GolangLearning;21;23;44;31370;0.0014026139623844437
troilusoct;326;5106;5432;31370;0.1731590691743704
Mark孔子;1;2;3;31370;9.56327701625757e-05
咩咩咩Lx;2;0;2;31370;6.37551801083838e-05
飞蛾扑火时;5;8;13;31370;0.0004144086707044947
Tricia77;1;3;4;31370;0.0001275103602167676
网络工程师七七;6;62;68;31370;0.0021676761236850495
爱搞机的郭同学;51;477;528;31370;0.016831367548613325
月与柏;1;4;5;31370;0.0001593879502709595
糟糕的婚礼;38;466;504;31370;0.01606630538731272
来自火距星的少年;5;34;39;31370;0.0012432260121134843
科技音乐爱分享;5;7;12;31370;0.0003825310806503028
街头迷你四驱-Kyu;9;41;50;31370;0.0015938795027095952
门罗币公主;1;11;12;31370;0.0003825310806503028
蔚蓝的珊瑚海o;106;372;478;31370;0.01523748804590373
凯凯吃西瓜;2;0;2;31370;6.37551801083838e-05
安德菠萝包夫;2;2;4;31370;0.0001275103602167676
離中虚;7;3;10;31370;0.000318775900541919
Q弹的硬币;1;2;3;31370;9.56327701625757e-05
小朋电脑网络科技;31;20;51;31370;0.0016257570927637871
圣夜改;1;10;11;31370;0.0003506534905961109
温榆akuma;1;2;3;31370;9.56327701625757e-05
浅离忘忧;4;7;11;31370;0.0003506534905961109
AI应用领航者;6;2;8;31370;0.0002550207204335352
技术流老阿姨Oym;1;6;7;31370;0.0002231431303793433
猫爪的小跟班;5;4;9;31370;0.0002868983104877271
肖育文视界;12;58;70;31370;0.0022314313037934334
晨隐_;3;18;21;31370;0.00066942939113803
Celesrandwat;1;3;4;31370;0.0001275103602167676
进攻进攻再进攻;5;0;5;31370;0.0001593879502709595
城规理论团;1;4;5;31370;0.0001593879502709595
狗小带;22;155;177;31370;0.005642333439591967
小亮1983;2;5;7;31370;0.0002231431303793433
量子位;283;17000;17283;31370;0.5509403889065987
忠于子Loyal;6;20;26;31370;0.0008288173414089894
钊我满怀冰雪;6;15;21;31370;0.00066942939113803
GlaD-OS;2;1;3;31370;9.56327701625757e-05
一口会修仙的锅子;3;11;14;31370;0.0004462862607586866
生于夏末初秋;2;8;10;31370;0.000318775900541919
懒懒冲鸭;1;1;2;31370;6.37551801083838e-05
IT那些小事儿;24;63;87;31370;0.0027733503347146956
啷儿个哩个浪;1;6;7;31370;0.0002231431303793433
南京在逃盐水鴨;2;2;4;31370;0.0001275103602167676
AnninSpace;1;2;3;31370;9.56327701625757e-05
傻大个科技;24;255;279;31370;0.008893847625119541
你好我叫袁园圆;1;2;3;31370;9.56327701625757e-05
每天安安心心更新视频;1;10;11;31370;0.0003506534905961109
九幽炎歌;1;1;2;31370;6.37551801083838e-05
暴毙小王子;1;4;5;31370;0.0001593879502709595
AI掌门;90;135;225;31370;0.0071724577621931785
兔阿归er;3;4;7;31370;0.0002231431303793433
20岁还没用过chatGPT;21;37;58;31370;0.0018489002231431304
3572707928;2;21;23;31370;0.0007331845712464138
香香卿娜娜奇;1;4;5;31370;0.0001593879502709595
巴纳姆的马戏世界;2;23;25;31370;0.0007969397513547976
996的R科技;2;11;13;31370;0.0004144086707044947
桐野雪絵;3;35;38;31370;0.0012113484220592924
俅俅是我;5;4;9;31370;0.0002868983104877271
随鹰;2;0;2;31370;6.37551801083838e-05
超越1223;1;23;24;31370;0.0007650621613006056
AI工具推荐;4;51;55;31370;0.0017532674529805547
_Hinazuki_Kayo;8;32;40;31370;0.001275103602167676
aRknights_0024;1;1;2;31370;6.37551801083838e-05
雾切橘子;3;17;20;31370;0.000637551801083838
Chinzicam;37;79;116;31370;0.0036978004462862608
洛琪希的苹果;2;1;3;31370;9.56327701625757e-05
Colorless_Cat;2;10;12;31370;0.0003825310806503028
俗人_LM;11;35;46;31370;0.0014663691424928276
喵喵喵传奇影业;1;3;4;31370;0.0001275103602167676
一只拆家狗;4;7;11;31370;0.0003506534905961109
么么哒小陈o;10;49;59;31370;0.0018807778131973223
chaoscodes;38;450;488;31370;0.015556263946445648
有乐哆哆;2;5;7;31370;0.0002231431303793433
荒夢橘;11;62;73;31370;0.002327064073956009
乱搞的升哥;2;3;5;31370;0.0001593879502709595
zhepeng_;51;983;1034;31370;0.032961428116034426
皮实andLove;2;4;6;31370;0.0001912655403251514
金馆长VS金馆长;2;2;4;31370;0.0001275103602167676
卡秃噜皮君;79;1254;1333;31370;0.04249282754223781
想做大佬的萌新晓黎;2;8;10;31370;0.000318775900541919
不良人候卿;6;14;20;31370;0.000637551801083838
手持摄影研究学会;2;10;12;31370;0.0003825310806503028
月亮掉入芬达;2;0;2;31370;6.37551801083838e-05
长枫夜白;10;22;32;31370;0.0010200828817341408
ThingsMatter;62;642;704;31370;0.0224418233981511
恰坨子咯;114;4025;4139;31370;0.1319413452343003
甘蔗有点肥;4;6;10;31370;0.000318775900541919
御坂1412号;1;1;2;31370;6.37551801083838e-05
GPT撸英语;1;3;4;31370;0.0001275103602167676
土豆泥沙拉酱;9;114;123;31370;0.003920943576665604
