label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
5491;我的评价是文科真的可以转行了;20;56;76;11575;0.006565874730021598
5512;我用ai写作业，老师用ai批改作业，于是我俩都解放了;7;198;205;11575;0.017710583153347732
5521;用我粗浅的理解来说，其中ChatGTP虽然重要，但把关键信息限定于Graph内同样重要。这就相当于是你的私人助理，比如B公司给你发了个调价函，你可以直接让AI去查市场行情并对比你们之间历史记录，你很快就可以了解单价是否有异常。要知道这个工作以前可能要花你一个小时的。;11;148;159;11575;0.013736501079913607
5533;个人观点：即使世界上出现了这么好的工具，中国要大规模利用起来提升劳动效率还是会很难。因为工具只是加速你系统流转、逻辑关联的那部分工作，比如数据分析。国内大部分岗位（不区分是否企业，是否政府）的工作几乎都是碎片化的，完全跟流程工作、数据分析搭不上边。先流程化，然后信息化、数据化，最后才是智能化我们在流程化这一步就卡死了微笑;1;41;42;11575;0.003628509719222462
5535;好奇老美在军事领域应用类似技术到了什么程度，害怕一打被打出代差。。。ai结合武器，气象，态势等数据，辅助战场决策。。。。;58;222;280;11575;0.024190064794816415
5594;那些游戏公司包括图形的ps，一个游戏原画可以直接让人工智能直接生成三维模型，局部可以指导人工智能修改，这太夸张了，平常几天的工作量也许十分钟搞定，而且理论上还会是很优秀的;4;35;39;11575;0.003369330453563715
5599;简单总结一下，以前都是甲方爸爸提要求，我们根据要求一直改到甲方爸爸满意为止，现在我们可以自己当甲方爸爸，让AI改到我们满意为止脱单doge;6;122;128;11575;0.011058315334773219
5606;感觉以后文员，客服要失业了，我找不到工作啊;5;32;37;11575;0.0031965442764578834
5612;靠，这对审计人员岂不是神器，以后藏的很深的财务造假数据可以在你的调教AI下无所遁形，省去巨量时间打call;10;88;98;11575;0.008466522678185744
5623;新一代的人要具备熟练操作ai的能力了。虽然大家都能用，但用的好和用的差差别太大了;2;31;33;11575;0.0028509719222462203
5626;“没关系，我们可以不用微软”;5;122;127;11575;0.010971922246220303
5632;好消息：不用学习办公软件了，直接说需求就好了坏消息：不需要你干活了滑稽;3;43;46;11575;0.003974082073434125
5636;这东西是真的好用，而且是真的生产力，已经用它透过偷过好多懒了吃瓜;12;81;93;11575;0.008034557235421166
5650;对北朝鲜没有影响;3;34;37;11575;0.0031965442764578834
5655;国内互联网公司还在卷这一亩三分地哈哈哈哈哈;11;79;90;11575;0.007775377969762419
5668;我希望看到的是员工可以借住它来提高工作效率，为公司带来更好的效益，不希望看到的是公司为了节省成本去裁员而依赖ai，如果真有一天ai出现很大的bug，很难搞，现在某度开始带头搞事情用ai来控制一台电脑工作代替人工干活;23;125;148;11575;0.012786177105831534
5692;WPS：又该加班了。。。;24;34;58;11575;0.005010799136069114
5717;我实在是没想通这个注定要载入史册的发布会居然没在国内上头条;9;97;106;11575;0.00915766738660907
5727;以后公司的最基础职位或许是ai监督师，专门为ai生成的内容做人工监督和调整;1;25;26;11575;0.00224622030237581
5730;工具不会取代人，只有会使用工具的人取代不会使用工具的人;6;72;78;11575;0.00673866090712743
5737;看完百度AI发布会，吓得chatGTP腹泻式发布doge;1;25;26;11575;0.00224622030237581
5739;gpt就属于典型的量变产生质变，大力出奇迹的范畴。如果神经元数量远超人脑，强人工智能也就不远了;22;94;116;11575;0.010021598272138228
5762;GPT4多模态能力属实强悍，直接拿捏PPT中的图片展示风格和主题布局。那边openai刚用大模型秀肌肉，这边就把GPT4大模型的各种能力几乎无缝地整合到了商业套件中，这是多么神速的开发能力。思考;4;49;53;11575;0.004578833693304535
5767;李开复说ai井喷，可我有点疑惑，ai需要和数据结合，越是了解你越有用，这点上一个ai初创企业怎么拿到数据或者有能力做到现在微软的事情吗？我觉得要没去ai后出现的新需求、新赛道不然没有活路;10;32;42;11575;0.003628509719222462
5778;那些担心失业的人纯粹想多了，当一项科技的进展能让一个人顶过去10个人的时候，老板想的并不是裁掉9个来省钱。而是tmd让10个人利用新工具干出过去100个人的工作来赚钱。;45;163;208;11575;0.01796976241900648
5825;微软这一任CEO纳德拉真的太牛了，基本每一步棋都下对了。对比前任鲍尔默真是全包围秒杀。;2;55;57;11575;0.0049244060475161985
5828;当我们感觉接近美国一点的时候，美国再次展现了和我们之间巨大的差距，。。。。;31;38;69;11575;0.005961123110151188
5860;微软的Teams连all都没有，却在这大谈高科技;12;50;62;11575;0.005356371490280777
5873;不慌，我们还有老祖宗的四大发明。;7;102;109;11575;0.00941684665226782
5881;文职大部分人就该失业了;1;23;24;11575;0.0020734341252699783
5883;WPS;4;23;27;11575;0.002332613390928726
5888;TNTproMax版，原来罗永浩说的友商是指微软啊蛆音娘滑稽蛆音娘滑稽;2;53;55;11575;0.004751619870410367
5891;在18岁高考完选专业时，绝对不要想：“选什么职业都一样，反正行行出状元”每个行业都能出个天花板，关状元之外的人没什么事（就是职业之间根本不平等，比如疫情下的旅游）能坚持下去的只有两个原因，两个都没有就毕业即转行了1用爱发电，如游戏开发2报酬高，如警察、卷烟厂不推荐因为想学什么而选专业，或者我高考英语分数高所以我选这专业，而是因为工作而选专业爱好现在就能做，并不是选了这个专业才能做（比如日语，绝不推荐日语当职业）某个工作要这个专业，所以我选这个专业我选这个专业，因为这个专业好X如某人想当工程师逛了下招聘网，发现其要求为：计算机，XX六级然后才开始根据该职业要求选专业比如电竞，官方举办比赛，比赛有奖金，为了图奖金才有人电竞，看到有人想图奖金就有人收学费教电竞，这就是行业的发展了是我要奖金才电竞，而不是被别人教电竞好如果察觉到自己“我好像喜欢XX”没搞清就选的话，你喜欢的不是那个职业，而是你想象中的那个职业看到个专业游戏艺术设计，想学游戏策划，结果重点是艺术，是一个天天画素描写真的美术专业解决方法：1找该专业课程表，看慕课之类的网课体验下2招聘网看待遇要求如某职业直接不招男女，且看要求也能找方向专精（工地不招女生，那为啥土木专业招女生）3问已经上班的上班族，一定要多问，两眼不闻窗外事是绝对假的（有人直播工作）4豆瓣的后悔小语种小组等如果是因为分数要求低或者父母才选的专业，也是毕业即转行（为了上好学校选了个垃圾专业，花了四年时间，最后一看，失业了，但是学历提升了（比如因为分数要求低选电商）我提升学历，因为大学学历工资5千，高中学历工资2千我提升学历，因为学历高好X大学最大的缺点就是培养多面手，考完就忘，工作一天能顶学校一年一年时间学了四个，就算每天都学，平均下来每个也就学了三个月结果只用到了其中一个，还不如专精学四个月的唯一的解决方法就是实习，最好大一就实习，这样就知道自己要干什么了如编程，是选择电脑还是手机？网页还是软件？疫情和双减之后，不推荐文科和艺术，主要是师范历史旅游英语日语服装设计产品动漫社会学新传理科不推荐：生化环材食品心理学农学医学管理电商游戏以及任何在被撤销的专业;1;30;31;11575;0.0026781857451403887
5893;未来公司老总是不是只需要坐在办公室对着屏幕说：我有一个亿应该干点啥？ai：已为您规划好投资项目，确认投资请说“确认”老总：确认。1分钟后。ai：投资项目已完成，本次投资获利1亿两千万;3;51;54;11575;0.004665226781857452
5897;妈耶，什么东西加上ChatGPT都会爆炸的好用，就离谱;1;26;27;11575;0.002332613390928726
5899;这真的可以算是第四次科技革命了吧;6;21;27;11575;0.002332613390928726
5906;微笑梦回大眼夹;2;21;23;11575;0.0019870410367170627
5909;我更想知道这样会不会让微软知道其他所有公司的信息，比如比尔盖茨在后台问“百度的经营情况怎么样”，它就根据所有百度员工使用时上传过的报表进行总结，最后总结出连百度自己都不知道的结论小电视吃惊;9;24;33;11575;0.0028509719222462203
5919;一前一后，夹击百度;12;20;32;11575;0.0027645788336933047
5933;已经失业的我，现在不知道怎么找工作了？未来人能干什么？我完全迷茫了;2;18;20;11575;0.0017278617710583153
5937;第四次工业革命已经到来了;5;25;30;11575;0.002591792656587473
5943;我们的互联网企业每年招那么多优秀的毕业生，给着不低于美国的薪酬，做出啥东西没;16;27;43;11575;0.003714902807775378
5961;国内那几个靠电商，聊天平台，搜索引擎发家的公司，拿什么和一个写操作系统，办公软件的巨头竞争;3;21;24;11575;0.0020734341252699783
5966;拜托问问GPT大家想要什么样的win11藏狐;3;15;18;11575;0.0015550755939524837
5971;可支配算力将成为未来新的财富;2;14;16;11575;0.0013822894168466523
5977;人人都以为微软要凉了的时候，它却总能整出大活。在软件领域能活48年的公司是真的不能小看。;3;13;16;11575;0.0013822894168466523
5981;老罗：收购微软，成立微软母公司;2;13;15;11575;0.0012958963282937365
5984;谷歌急得估计要哭了;8;10;18;11575;0.0015550755939524837
5994;Notionai直接失去一大块用户;5;10;15;11575;0.0012958963282937365
6000;要怎么提前体验;2;10;12;11575;0.0010367170626349891
6004;评论区可别跟这尬吹了，什么工业革命云云copilot可以大幅度降低office套间的学习成本，但使用到的依然是office已有的功能，你可以理解为预设了大量非常容易调用的脚本供你用自然语言调用。这会导致比较初级的报表、文字编辑、制作ppt等工作变得非常容易，但是你不会看到它输出很多最顶级的结果，我目前能想到的就是visio的程序流程图了，然而visio看样子还没整合进去。顶尖的工作还是得用细分的专业软件去做，这也是为什么人家叫自己copilot。一个个观众反倒吹得天花乱坠的;66;81;147;11575;0.012699784017278618
6073;微软终结了比赛;2;8;10;11575;0.0008639308855291577
6077;可惜某兔只享有阉割版，甚至不可引进微笑;3;12;15;11575;0.0012958963282937365
6081;说句题外话，ai会不会是人类走向共产主义的里程碑？现在ai可以帮我们代劳ppt，将来就可以帮老师讲课，帮商人决策，帮客服聊天我们说技术会导致人失业，那要是新技术创造的价值已经可以养活全人类了呢？人是不是就从繁重的无意义劳动中解放出来，可以追求自己的愿望了呢？希望如此吧微笑微笑;4;12;16;11575;0.0013822894168466523
6088;说ai不能背锅坐牢所以不用担心的你们真的太幼稚了ai没有使用者吗它又不是全自动的再不济谁开发的？谁设计的？这里面包含的人还少吗这些人都是背锅的无语无语;1;7;8;11575;0.0006911447084233262
6091;如果是十年前看到这种视频，大家都会感慨美帝科技真的厉害，现在看到这种视频却都是在阴阳怪气国内科技，这是好事还是坏事？;8;6;14;11575;0.0012095032397408207
6101;我们也许不用去制作AI，但AI管理学或成为必要的通识课程。;4;8;12;11575;0.0010367170626349891
6106;的确很厉害，但就国内的办公环境来看现在还在用xp、win7、微信感觉没有需求必要，只有领导需要周围的人用了才会有需求，不过到时应该用得更多会是国内某大厂的吧doge;1;8;9;11575;0.0007775377969762419
6108;会被禁用吧，很多部门都怕信息被窃取了。。。除非这些ai功能不用联网，在国内可能要统一用wps了;12;10;22;11575;0.001900647948164147
6121;公司拿全人类的免费智慧做出东西、然后再把免费的收费化卖给智慧提供者;12;16;28;11575;0.0024190064794816415
6135;我只想知道国内怎么用;4;5;9;11575;0.0007775377969762419
6140;接入office，下一个接入windows，接受语音输入;1;5;6;11575;0.0005183585313174946
6142;office365用户表示没更新;7;5;12;11575;0.0010367170626349891
6151;用什么国外的gpt，我们百渡的文心一言比它先进100年抓狂;1;4;5;11575;0.00043196544276457883
6153;整天玩抖音元神吃鸡，看电商直播搞消费，然后睡醒了喊山姆牛逼，就这样人家能不牛逼吗？;2;22;24;11575;0.0020734341252699783
6156;感觉很多网友是在尬吹，甚至吹一些ai做不到的东西;4;8;12;11575;0.0010367170626349891
6161;记得前几年还说我们的ai遥遥领先呢，这才过多久就又落后几十年了，哎;2;5;7;11575;0.0006047516198704104
6165;我现在最期待的事情就是马斯克拓展火星航线了，因为新的工业革命必然导致生产力变革，生产力反过来改变生产关系，只有新的星辰大海出现，人类才能继续团结一致地前进;1;5;6;11575;0.0005183585313174946
6167;理解老罗了;1;6;7;11575;0.0006047516198704104
6170;请教大家，我正在学习数据分析，现在微软这技术出来，我还需要继续学习吗？;1;3;4;11575;0.0003455723542116631
6173;什么时候农业也有怎么先进该多好啊;1;3;4;11575;0.0003455723542116631
6176;有些人在抱怨什么，明明自己也没出力不是吗，老想着别人给你带来的集体荣誉和便利。漂亮国集中了世界上最多的资本，全世界最顶尖的人才也在它那，人家做出东西来不也挺正常吗;1;10;11;11575;0.0009503239740820735
6179;国产ai领域这些年风起云涌，本以为有希望弯道超车，没想到人家一出来就是王者;1;3;4;11575;0.0003455723542116631
6189;啥时候可以用上呢;3;3;6;11575;0.0005183585313174946
6194;中国怎么不禁用office呀哦呼美国可是恨不得把tiktok灭了;4;5;9;11575;0.0007775377969762419
6199;微软：什么公司机密，全给我送来;17;11;28;11575;0.0024190064794816415
6229;这就是打工人从内心深处的躺平出发，想把所有工作交给自动化，以及希望自动化解决问题。继而形成AI的终极目标，替代人工的智能服务。;1;2;3;11575;0.0002591792656587473
6233;这样不好吧，就怕一波把谷歌带走了，微软又开始摆烂了;1;2;3;11575;0.0002591792656587473
6240;用的还是苹果手机的模型，大格局打call;1;5;6;11575;0.0005183585313174946
6242;背后的阴谋你们根本看不到介文汲：chatGPT灌输美式价值观，洗脑全世界，应建立相应软件与之抗衡哔哩哔哩httpsb23tvpc8ViAD;6;5;11;11575;0.0009503239740820735
6249;CHATGPT是软件领域的F135发动机，步步来吧急不得，文心是咱的WS13发动机;1;3;4;11575;0.0003455723542116631
6251;有些人我真的不理解微软技术突破，你却扭头阴阳怪气自己和身边的人。F22出来的时候，iPhone出来的时候，从来没有见到这么扭曲的反应。;11;3;14;11575;0.0012095032397408207
6264;虽然但是，微软的全家桶我都没搞懂怎么用呢;1;1;2;11575;0.00017278617710583154
6271;原来我们不能用啊笑哭我还说小组作业ppt能混过去了;1;1;2;11575;0.00017278617710583154
6290;所以怎么用呢笑哭笑哭笑哭;4;1;5;11575;0.00043196544276457883
6296;这玩意如果离线应该用不了吧？;1;1;2;11575;0.00017278617710583154
6298;还好外科医生靠的是手艺活不然以后还真有可能失业;2;1;3;11575;0.0002591792656587473
6312;互联网公司，腾讯百度赚了那么多钱好歹挣点气啊，光想着搞钱;1;1;2;11575;0.00017278617710583154
6314;百度想要做出跟gpt一样效果的ai太难了，这个技术现在只有微软可以实现，无论是欧洲还是亚洲都难以望项。;1;1;2;11575;0.00017278617710583154
6347;是哪个小可爱聚宝我的评论了;1;1;2;11575;0.00017278617710583154
6356;公务员是不是不能用microsoft？;1;1;2;11575;0.00017278617710583154
6363;现在就担心他后面会不会用AI来打击盗版了;7;1;8;11575;0.0006911447084233262
6372;如果普及，以后将没有商业机密，至少对于微软没有翻白眼;1;2;3;11575;0.0002591792656587473
6376;听了两分钟，这玩意对用户数据的privacy我觉得肯定得偷用户数据;5;2;7;11575;0.0006047516198704104
6383;他们玩他们的，我们还是玩我们的，要有自信，哈哈;1;2;3;11575;0.0002591792656587473
6385;这视频是不是被控品了，没人担心安全问题，集成后，可以离线使用吗，显然不行;3;2;5;11575;0.00043196544276457883
6389;服了一堆人说微软不让xx用的，到底搞清楚谁自己建的墙了吗？;1;1;2;11575;0.00017278617710583154
6393;藍桉要失业了doge;1;1;2;11575;0.00017278617710583154
6395;目前来看，还非常不成熟，你用这个反而更费时间;1;1;2;11575;0.00017278617710583154
6401;微软盗取用户信息，机密更加方便了;8;2;10;11575;0.0008639308855291577
6411;对安全性，表示怀疑思考;8;1;9;11575;0.0007775377969762419
6432;公司数据隐私怎么保护？;1;0;1;11575;8.639308855291577e-05
6442;说信息泄露的，你用会议软件、企业微信、钉钉等等的时候，考虑过吗。。;1;0;1;11575;8.639308855291577e-05
6445;天呐，啥时候我能用上，就不用写SB学习心得了;1;0;1;11575;8.639308855291577e-05
6449;chatgpt是过去人才是未来;3;0;3;11575;0.0002591792656587473
6453;如此惧怕一款ai，未免太不自信;1;0;1;11575;8.639308855291577e-05
6457;印度佬;5;0;5;11575;0.00043196544276457883
6466;玛的得红眼病了;1;0;1;11575;8.639308855291577e-05
6468;弹幕小将天天看不起印度，人家开发者印裔看你们和傻子一样;3;2;5;11575;0.00043196544276457883
6475;突然想起来战锤40k的一些剧情，因为铁人叛乱（其实就是ai叛乱后人类全面禁止ai，外加亚空间电子恶魔，导致文书工作全部采用人为处理实体文件的方式来进行，所有文件和信息全部积压在书库里一件件的处理，很多偏远星球上的紧急信息无法及时从海量的文件中挑选出来，被发现的时候可能已经是几十甚至几百年之后，已经尘埃落定了，造成了很多不可挽回的局面，甚至酿成大祸笑哭，感觉这就是一种人类没有处理好和ai关系的坏结局。个人观点，chatGPT级别的AI出现，标志着是一场全新的生产力解放，必然利弊共存，如果没有法律或者政策的限制，会造成大量的失业和新的工作岗位，同时增加大量新岗位，就像战锤的剧情一样，很多事情为了安全人为处理。但是我个人觉得在解放生产力之前，现在更多需要担心的是美国、日本等国会以什么样的方式把它用在国家之间的博弈上（军事政治文化等层面），以美国日本的德行，我们不用考虑它会不会用，而是考虑它会怎么用。而对于普通人来说，ai真的只是工具，以ai的特性来说，我们更应该去考虑如何更好的使用它来提升自己，增加自己的竞争力，达成自己的目标，而不是怨声载道这玩意要抢了我的工作，如果没办法改变环境那就只有适应环境了，人类从古至今不都是这么延续下来的吗？只不过是现在的要求比以前看起来更高了，但是同样的我们也在以更好的条件去应对这些情况。再先进的ai现在也没办法只身完成所有工作，很多情况还是需要人为处理，我觉得至少未来五年左右还不会出现太过离谱的失业情况，短期不用太过担心，但也多了解一下，多做些准备。;1;2;3;11575;0.0002591792656587473
6477;不知道大家在讨论什么，国内又不能用，不能用为什么，不知道为什么，总之不能用，去讨论有意义么;5;1;6;11575;0.0005183585313174946
6493;GPT不是开源的么？金山WPS本来就是抄的，这个还抄不过来？;5;0;5;11575;0.00043196544276457883
6499;它的AI智能应用基于数据上传，那这是否涉及信息泄露，严重的话是否涉及泄密？个人认为这个功能会在一些地区或国家被禁用。;1;0;1;11575;8.639308855291577e-05
6508;一直说会不会屏蔽。。。微软有中国数据中心啊，中国的全放中国不就好了，难不成这个也能找理由给ban了？;5;0;5;11575;0.00043196544276457883
6514;看了一下，价格一月10刀，一年100。比GPT4还便宜吃瓜;2;0;2;11575;0.00017278617710583154
6518;我觉得这个更多的是指明了AI这条路潜力多大。要追赶的话起码资金上远没有芯片那么难。我觉得这个还不是最恐怖的，最后整合成通用机器人更强大。靠神经网络训练，在我看来就是在说事情干多了就不用再干了，都能让机器替你重复套路。;1;0;1;11575;8.639308855291577e-05
6520;奇怪，没整合todo和onenote，试想一下：自动从会议记录或者outlook中提取任务信息添加进todo，从会议记录中提取总结或者从在线课程中提取知识点，存到onenote，都节省了很多时间。;1;0;1;11575;8.639308855291577e-05
6523;是完全本地执行吗？如果不是，哪个公司让用？;1;0;1;11575;8.639308855291577e-05
6525;会不会是一个拐杖，就如同打游戏开挂产生依赖，关掉后水平反而会下降。;1;0;1;11575;8.639308855291577e-05
6536;那请问什么时候搭载呢？国内用户订阅365可以使用吗？;2;0;2;11575;0.00017278617710583154
6539;咱们有四大发明不知都领先他们几千年了;1;0;1;11575;8.639308855291577e-05
6549;我滴某宝15元教育版365账号能升级到吗？;1;0;1;11575;8.639308855291577e-05
6555;别的不说，会出现你所在的国家和地区暂不可使用吗？如果不会出现什么时候能用上？;2;0;2;11575;0.00017278617710583154
6581;人工校对还是需要（秘书位）如果出现一个新词的话，AI怎么判断ta有很重的价值（怎么抓住这个重点，这个需要人思考，AI不一定能全面分析出未来全部点、还需要人去考虑，除非这个AI实际上是人脑在比如西比拉系统那样很有问题的）;1;0;1;11575;8.639308855291577e-05
6583;win10下载365也能用吗？我不敢升级win11笑哭;2;0;2;11575;0.00017278617710583154
6591;回看历史，最先进的技术都是在军队里先发展的;1;0;1;11575;8.639308855291577e-05
6600;以后各种文本的篇幅要大涨了，一个项目书几百万字。;1;0;1;11575;8.639308855291577e-05
6605;怎么用？是不是必须买正版office？;3;0;3;11575;0.0002591792656587473
6612;大学狗真诚发问，现在考office2级还有用吗？;8;0;8;11575;0.0006911447084233262
6625;深度绑定工业软件后，芯片设计这些原本很复杂的东西，也许能指数级的降低工作量;1;0;1;11575;8.639308855291577e-05
6630;坐等国内对chatGPT的全面封杀;4;0;4;11575;0.0003455723542116631
6644;很好奇这东西处理敏感数据能用吗？比如政府;5;0;5;11575;0.00043196544276457883
6653;为什么我2月10号申请的newbing还没通过啊;7;0;7;11575;0.0006047516198704104
6665;额数据安全性怎么保证？随便写写没事，商业用的话真的不担心所有数据在微软的服务器上分析一遍？;9;0;9;11575;0.0007775377969762419
6676;给心心有木有人想分享下，看完微软的发布会后，是感觉星星眼终于可以摆脱996了？还是囧更加焦虑了呢？我先来人类终会被替代，但还有窗口期，虽然不知道啥时候就会关窗，但打不过就加入先奋斗;3;13;16;11575;0.0013822894168466523
6680;这哪里是实操;8;5;13;11575;0.001123110151187905
6689;你的头像好像牙齿doge;1;5;6;11575;0.0005183585313174946
6691;keynote：？？？;2;3;5;11575;0.00043196544276457883
6694;能用了？;1;2;3;11575;0.0002591792656587473
6696;政府单位不给用office吃瓜淦;1;2;3;11575;0.0002591792656587473
6698;啥时候能正式发布;2;0;2;11575;0.00017278617710583154
6701;那么应该可以去哪里可以领用一个Copilot呢？;1;0;1;11575;8.639308855291577e-05
6703;为什么我没有晚出生几年大学做ppt每一次都在想这种重复性浪费时间的工作有什么意义（弄个框，把文字复制进去，调大小）;17;291;308;11575;0.026609071274298055
6721;gpt4是15号，文心是16号，copilot是17号。看来就是把百度夹在中间拷问，更是我们，杀人诛心，反正我已经被copilot诛心了。BV1Rg4y147z2;8;108;116;11575;0.010021598272138228
6730;真的太牛了如果最后普及，真的对我们来说是某种意义上的解放，当然还会有人在纠结他会对我们造成的负面影响，但视野变宽，他对我们工作模式的颠覆是难以想象的;5;66;71;11575;0.006133909287257019
6736;公司还在用office2003版笑哭;3;35;38;11575;0.003282937365010799
6740;其实newbing已经可以做到了，还是免费的doge;8;30;38;11575;0.003282937365010799
6749;dt：能自动做PPT吗？星星眼;16;29;45;11575;0.0038876889848812094
6766;大一新生非常期待，到底什么时候给用啊微软;1;12;13;11575;0.001123110151187905
6768;这我才愿意充会员;6;18;24;11575;0.0020734341252699783
6775;苹果时代以后的技术，绝大多数都最终降低幸福感，加强了剥削;4;18;22;11575;0.001900647948164147
6782;什么时候真能用了，就是我彻底抛弃WPS了;2;12;14;11575;0.0012095032397408207
6785;这么牛逼，每天要花多少钱啊？相比于微软365贵多少？;1;0;1;11575;8.639308855291577e-05
6789;Office365就可以用Copilot了吗？？;2;2;4;11575;0.0003455723542116631
6793;买电脑赠送的家庭和学生版可以用吗脸红;2;5;7;11575;0.0006047516198704104
6799;就是想说怎么安装呢;1;0;1;11575;8.639308855291577e-05
6805;正在使用E5帐号的感觉香得不行;7;1;8;11575;0.0006911447084233262
6817;幸亏我是E5账户，可以分配25个正版office账号呲牙;1;2;3;11575;0.0002591792656587473
6820;仅从前几分钟看到的宣传片里就可以看到下面几个功能，首先是帮你起草任何文件（这一点似乎很智能，甚至还能基于你之前写过的文件进行分析），数据分析，生成pre的PPT，甚至是实时翻译并给出字幕，看来我们这些人文学科是真的快没饭吃了藏狐;1;13;14;11575;0.0012095032397408207
6825;那个office已经出来了吗？在哪下载？2019的能不能用？;16;2;18;11575;0.0015550755939524837
6842;要钱的，国内又有多少office是正版;20;9;29;11575;0.002505399568034557
6863;不过说回来，如果copilot是联网的话会不会有商业机密泄露的问题？这样企业可能还不会大规模使用;15;14;29;11575;0.002505399568034557
6879;140搞定plus;2;0;2;11575;0.00017278617710583154
6883;什么时候能用到，急;1;3;4;11575;0.0003455723542116631
6885;那么要怎么获得最新版软件呢笑哭;13;8;21;11575;0.001814254859611231
6899;星星眼怎么获得哇;1;1;2;11575;0.00017278617710583154
6903;别的我不知道。就Excel处理方面，我差的是处理数据生成统计表格么？我差的是数据的录入，那才是消耗工时的大头;2;0;2;11575;0.00017278617710583154
6908;人类是不会被人工智能淘汰的，因为人工智能不能坐牢吃瓜吃瓜;3;0;3;11575;0.0002591792656587473
6914;微软这盘棋真是太大了。作为一个操作系统，从浏览器接入chatgpt开始，再到今天的办公软件接入ai，可以快进到未来每个基本软件都接入ai了，比如计算器，播放器之类的。更重要的是数据，每个人存在微软全家桶的所有数据都可以被利用起来。你个人角度：存在云端OneDrive的文件照片，WordpptexcelOneNote文件数据，MicrosoftTodo、日历这些可以让你更好的组织日程对外交流：你和团队使用Teams的会议内容等等，这些全部打通了，效率提升有多少我真是想象不出来了。;21;167;188;11575;0.016241900647948164
6936;计算机科学、大数据、人工智能将会是更加火热的高考专业选择：2022年是中国的数字化转型元年，2023年是全球人工智能（AI）元年。未来去日本美国不需要会日语、英语，不用翻译；画图，不需要画笔；拍电影，不需要摄像机；开车，不需要驾驶证，也不需要司机；甚至一般的疾病，也不需要医生；我们老了，也不需有人服侍，找个AI生化人就可以了；以后打仗，也不需要太多士兵上场往小了说，AI让人的生活更便利；往大了说，AI能够推动人类文明飞升。;21;125;146;11575;0.012613390928725703
6958;这是普通人第一次感受到美国的强大的时候;23;86;109;11575;0.00941684665226782
6982;GPT4多模态能力属实强悍，直接拿捏PPT中的图片展示风格和主题布局。那边openai刚用大模型秀肌肉，这边就把GPT4大模型的各种能力几乎无缝地整合到了商业套件中，这是多么神速的开发能力。思考;6;80;86;11575;0.007429805615550756
6989;环大陆地区可用;34;63;97;11575;0.008380129589632829
7024;啥时候上线星星眼迫不及待给学校老师一点ai震撼了;2;34;36;11575;0.0031101511879049674
7027;纳德拉这段演示确实很有吸引力，“副驾驶，copilot”的概念既精准又不生硬。doge;2;32;34;11575;0.0029373650107991363
7032;现在就等机器人动作交互了，实现后所有的危险工作，简单的流水线操作都将被替代，人类的好时代来了，也许很多人失业，短时阵痛不可避免，人们被迫向创造性工作转向，创造性将被释放，创造性工作所带来的成就感是重复性工作不可想象的。没有创造性的人只能领低保或者去服务行业了，那句XX注意不养懒汉的时代即将结束。;1;18;19;11575;0.0016414686825053995
7034;我买了365，如何用上这个呢？;24;15;39;11575;0.003369330453563715
7062;文言一心才是最牛的;2;6;8;11575;0.0006911447084233262
7075;免费的wps不香了;3;1;4;11575;0.0003455723542116631
7088;大数据大模型确实是利国利民的好东西，但一旦比唯利是图的企业或敌对国家利用，就非常危险。大数据搜集和存储作为基础设施必须是国家层面统一搜集，这个中国已经在做。但ai大模型和算力输出也应该是国家基础设施，企业可以参与建设，这不可能是也不应该是某单个企业能够做好的工作。中国有这样的企业，但缺乏合力。;2;0;2;11575;0.00017278617710583154
7094;希望门外有人携手帮OpenAI不被资本绞杀。;1;0;1;11575;8.639308855291577e-05
7097;我能把这个用在我的面试或者答辩上吗dogedoge;3;0;3;11575;0.0002591792656587473
7101;我E5开发者账号白嫖的365能用吗？;1;0;1;11575;8.639308855291577e-05
7104;印度老;1;0;1;11575;8.639308855291577e-05
7109;期待WPSCopilot;49;429;478;11575;0.04129589632829374
7159;田老师，什么时候可以在大陆上线啊？;15;411;426;11575;0.036803455723542114
7175;“微软体”笑哭原来你知道中文做成什么样doge;3;194;197;11575;0.017019438444924408
7179;感觉teamsdiscord，loopnotion企业部署一般不会允许敏感数据上云，要是本地部署不知道是怎样的天价;4;96;100;11575;0.008639308855291577
7184;田老师，什么时候中国能不在ai的制裁名单上啊doge;19;115;134;11575;0.011576673866090712
7204;那么中国什么时候能用上NewBing呢;39;67;106;11575;0.00915766738660907
7244;这是我目前看到最恐怖，也最具有变革性的改变，woc，微软，要是有这功能，价格一千一年我也愿意;14;61;75;11575;0.0064794816414686825
7259;不是，你不提供大陆你就别宣传好不好微笑;3;51;54;11575;0.004665226781857452
7263;能用啊，怎么大家不能用呢？;1;35;36;11575;0.0031101511879049674
7268;期待LibreOfficeCopliot;1;25;26;11575;0.00224622030237581
7270;快进到智能助理微软真的牛;3;6;9;11575;0.0007775377969762419
7274;上线了？哪里可以用蛆音娘吃瓜群众;1;8;9;11575;0.0007775377969762419
7276;局域网表示无法使用;1;6;7;11575;0.0006047516198704104
7280;月薪三千用不起啊，等大佬整出学习版doge;10;6;16;11575;0.0013822894168466523
