一级评论;实际爬取到的二级评论内容;单条评论情绪值;信任度指数1;正向情绪最大绝对值;负向情绪最大绝对值;情绪极性差值;信任度指数2;一级评论账号的粉丝数;信任度指数4;信任度值;归一化信任度值
想法好棒！！！读书也真的很好玩！前阵子就刚好买了一堆书来读！不过平台问题眼下也是很难解决，确实是突然回去又会感觉奇怪…很挣扎，好辛苦！:(。或者尝试一下吧感觉只是读书应该没有问题！读书什么的只要不读坏书就好（坏书是什么形容词！？）;回复@G1XC:怎会如此！∑(ﾟДﾟ);-0.708855548609788
想法好棒！！！读书也真的很好玩！前阵子就刚好买了一堆书来读！不过平台问题眼下也是很难解决，确实是突然回去又会感觉奇怪…很挣扎，好辛苦！:(。或者尝试一下吧感觉只是读书应该没有问题！读书什么的只要不读坏书就好（坏书是什么形容词！？）;回复@饼月干:啊啊奇怪，应该是因为群聊人太少，也有可能是因为资料没有完善所以查不到啊！(›´ω`‹);-0.9069675516328928
想法好棒！！！读书也真的很好玩！前阵子就刚好买了一堆书来读！不过平台问题眼下也是很难解决，确实是突然回去又会感觉奇怪…很挣扎，好辛苦！:(。或者尝试一下吧感觉只是读书应该没有问题！读书什么的只要不读坏书就好（坏书是什么形容词！？）;回复@G1XC:昨天刚建了一个群，但我还没想好要怎么做，不过应该不会有需要每天打卡的活动，有几天甚至很多天没空都没关系的，这是群号798027810;-0.8974128332418587
想法好棒！！！读书也真的很好玩！前阵子就刚好买了一堆书来读！不过平台问题眼下也是很难解决，确实是突然回去又会感觉奇怪…很挣扎，好辛苦！:(。或者尝试一下吧感觉只是读书应该没有问题！读书什么的只要不读坏书就好（坏书是什么形容词！？）;回复@饼月干:被吞了两条回复已经不知道怎么讲话这样。。啊啊！挨砸！！另外读书完全没问题！不过四月初有几天有事要忙其他的的时间充足，如果不介意是很乐意一起读书的^^;-0.9100087474461189
想法好棒！！！读书也真的很好玩！前阵子就刚好买了一堆书来读！不过平台问题眼下也是很难解决，确实是突然回去又会感觉奇怪…很挣扎，好辛苦！:(。或者尝试一下吧感觉只是读书应该没有问题！读书什么的只要不读坏书就好（坏书是什么形容词！？）;坏书：日月前事，读了会坏事的书（指挨钉子砸）上边是玩笑话，认真的讲，如果你愿意读书，那加上我这个活动就有三个人了，可以建一个聊天群了！;-0.8651255080372824
-----;------;------;0.5506619427002022;0.44787583571826395;-0.9100087474461189;1.3578845831643829;0.32105770841780856;1;1.1312626701419056e-07;0.34868788307245774;0.5888078546336015
承受一切的niceguy;确实，有求必应，毫无怨言;0.46445171404276664
-----;------;------;0.0;0.46445171404276664;;0;1.0;74;8.371343759050102e-06;0.40000167426875183;0.6754583084468417
我觉得最大的突破是AI可以开始自主说人话了，哪怕它是在胡说八道。http://t.cn/A6CRkzn1;先不说过滤规则，你这个口吻就很奇怪http://t.cn/A6NwIOHd;-0.4671061743495235
我觉得最大的突破是AI可以开始自主说人话了，哪怕它是在胡说八道。http://t.cn/A6CRkzn1;回复@Iverson-911:墙内现在可用的镜像都是chatGPT，但不是GPT-4。;-0.9780788644712335
我觉得最大的突破是AI可以开始自主说人话了，哪怕它是在胡说八道。http://t.cn/A6CRkzn1;你这个不是ChatGPT吧[doge];-0.3561263168424267
-----;------;------;0.27084940266676194;;-0.9780788644712335;0;1.0;112;1.2670141905589343e-05;0.508342295095086;0.8584064738844411
不解决本地部署，没有企业敢用；解决了本地部署，微软拿什么喂AI[doge];哪些大外企用的不是Office365;-0.5256340411249072
-----;------;------;0.0;;-0.5256340411249072;0;1.0;267;3.020471329278888e-05;0.40000604094265857;0.6754656821814042
为啥这个吹GFP，AI基于人类的各种数据库，没有数据库，AI有什么？数据库的数据是怎么来得？是人类一个一个积攒的[允悲];但大部分甚至是百分之99的人类也只是基于这个数据库做一些无关紧要的事情;0.9969653206416067
-----;------;------;0.0;0.9969653206416067;;0;1.0;350;3.9594193454966694e-05;0.400007918838691;0.6754688532693248
对文科类专业应该通杀，除哲学外。;说不定在哲学方面AI会有惊人的新思路。;0.47854612543479425
对文科类专业应该通杀，除哲学外。;不一定，有了思维就会产生的。;0.24905627516843087
-----;------;------;0.11474492513318169;0.47854612543479425;;0;1.0;97;1.0973247900376484e-05;0.44590016470285276;0.7529642758044971
每次用，都要感叹一下，对未来更加期待[钱][钱];我喜欢你这个表情符号[笑cry];0.4558930591778687
-----;------;------;0.0;0.4558930591778687;;0;1.0;4236;0.0004792028670721112;0.40009584057341446;0.6756173213134163
框架很大很美好，可是具体对接到业务怎么应用呢？比如第二点个第三点，建站和独立营销投放，如何实施捏[doge];回复@暗的迷:对，真的强悍[good];0.645691703466915
框架很大很美好，可是具体对接到业务怎么应用呢？比如第二点个第三点，建站和独立营销投放，如何实施捏[doge];回复@墅姐聊跨境:是的，其实现在很多人还是不理解。光是创作者文案，可以按照你的要求嵌入关键词，不同文章之间相互的内链打造，各种即符合搜索引擎要求还让用户阅读起来很有意思的文章并且是源源不绝得输出。;0.9999975471541851
框架很大很美好，可是具体对接到业务怎么应用呢？比如第二点个第三点，建站和独立营销投放，如何实施捏[doge];自身要有专业相关知识技能，比如我做独立站的，就可以套用进来做内容生产、seo、协助引流营销、客服。或做个POD的站，让AI做设计。AI能帮你，但AI不是老板，别被它带着跑。;0.6482737214568146
-----;------;------;0.16641612744063622;0.9999975471541851;;0;1.0;342;3.868918331885317e-05;0.46657418881291823;0.7878752330641201
互联网+ai=这个时代最好的杠杆。利用#ai工具#轻资产创业，是每个网上冲浪人都可以尝试的模式。成功的关键是什么？打造差异化。;[good][good];0.0
-----;------;------;0.0;0.0;0.0;0;1.0;21158;0.002393525557486244;0.40047870511149725;0.6762638411904405
牛啊[赞]不知道未来AI能不能进化到这个程度，但是我喜欢有这样丰富内心的人。至于有这样丰富内心并且能写出这样文字的AI，我还不确定是喜欢还是害怕，估计要来了才能真体验出来。;这是我15年以前写的，昨天在硬盘里翻出来了[允悲];0.9045391615596907
-----;------;------;0.0;0.9045391615596907;;0;1.0;173499;0.019627294200695047;0.40392545884013903;0.6820841629364365
AI写文大概10年前就有了[允悲]宇宙巨校闪级生都没人知道了吗[笑cry]甚至是用VB写的（;AI界的名著[泪]那个描写让我直接两眼一黑;0.9929871662106147
-----;------;------;0.0;0.9929871662106147;;0;1.0;300;3.393788010425717e-05;0.4000067875760209;0.6754669429753968
[doge]划时代的变更，以后传统的开发要被取代了;[喵喵]前端堪忧;-0.3454552720717814
-----;------;------;0.0;;-0.3454552720717814;0;1.0;70;7.918838690993339e-06;0.4000015837677382;0.6754581556233274
虽然看不懂但感觉很酷;哈哈哈我觉得你的工作也很酷耶[求饶];0.8437775164123471
-----;------;------;0.0;0.8437775164123471;;0;1.0;68;7.692586156964958e-06;0.4000015385172314;0.6754580792115704
虽然看不懂，依旧点个赞;哈哈哈庆幸自己是AGI时代的参与者也是见证者;0.9959721917116982
-----;------;------;0.0;0.9959721917116982;;0;1.0;80;9.050101361135244e-06;0.40000181002027224;0.6754585376821132
意思是学编程没有用吗？;[并不简单]破解程序，最终还是要硬件协同的;0.35256324868882394
意思是学编程没有用吗？;肯定有呀;-0.026865671641791433
-----;------;------;0.18971446016530769;0.35256324868882394;-0.026865671641791433;0.37942892033061537;0.8102855398346923;712;8.054590211410368e-05;0.40001610918042285;0.6754826837973643
看你也关注了财经博主，你也在炒股吗？[doge];回复@悦夏竹影:我也是炒股的，可以相互关注吗？以后多多指教[允悲];0.9994721353965315
看你也关注了财经博主，你也在炒股吗？[doge];是的;0.052465563615616606
-----;------;------;0.4735032858904574;0.9994721353965315;;0;1.0;23;2.6019041413263827e-06;0.5894018347370114;0.995286749773556
想多了，以后就是ai自己给ai喂数据，人类创造的数据根本不够喂的;然后结果人类看不懂只有ai能看懂[doge];0.799844990095574
想多了，以后就是ai自己给ai喂数据，人类创造的数据根本不够喂的;这样的数据质量不高;0.11838083017460743
-----;------;------;0.34073207996048327;0.799844990095574;;0;1.0;497;5.6223754706052705e-05;0.5363040767351345;0.9056238205674887
那多无数个呢[哈哈];回复@光的霾:你不理解什么是写作，写作不是高考。另外，我说现实就是有无数个人写的比我好，这是实话，无限之上加一也仍然是无限，加上无限也仍然是无限。至于养料？难道你认为人类写作不需要以别人的作品为养料？所以我说你不理解什么是写作。;0.9999999629248817
那多无数个呢[哈哈];同学，这就是现实啊，比我厉害的作家一直都有无数个。;0.792088702697453
-----;------;------;0.10395563011371434;0.9999999629248817;;0;1.0;75;8.484470026064292e-06;0.44158394893949093;0.745675746815858
桶叔，ai不会游泳[打call];回复@骑桶人:仿生人肯定会啦，防水又不是难事，而且潜水都不用带氧气。[苦涩];0.8637339917664966
桶叔，ai不会游泳[打call];哈哈哈哈哈哈，说得好啊[赞];0.9948901829794967
桶叔，ai不会游泳[打call];谢谢你安慰我[笑cry];0.638472323958682
-----;------;------;0.14718788284443365;0.9948901829794967;;0;1.0;925;0.00010464179698812627;0.4588960814971711;0.774909683884735
它不太适合创意型产出适合同质性强的任务性文字;中文不行。;-0.40851091877639356
-----;------;------;0.0;;-0.40851091877639356;0;1.0;150;1.6968940052128585e-05;0.4000033937880105;0.6754612120936125
不知道两两知不知道一个叫陈灯的作者文笔很好但是为了偷懒用了软件她写的文架构思路剧情线逻辑线全是自己的但是人物和环境描写全是软件出来的最后被人发现了被打做抄袭最后退圈了;回复@与你有关的那些事:心情复杂，当初权宦还是蛮喜欢的，后面也知道抄袭，但是没想到是这种抄袭[跪了];-0.6630205769615842
不知道两两知不知道一个叫陈灯的作者文笔很好但是为了偷懒用了软件她写的文架构思路剧情线逻辑线全是自己的但是人物和环境描写全是软件出来的最后被人发现了被打做抄袭最后退圈了;回复@兔兔的雪莉酱:对的是她;0.9932242382764245
不知道两两知不知道一个叫陈灯的作者文笔很好但是为了偷懒用了软件她写的文架构思路剧情线逻辑线全是自己的但是人物和环境描写全是软件出来的最后被人发现了被打做抄袭最后退圈了;权宦那个作者？;0.42014066074274115
不知道两两知不知道一个叫陈灯的作者文笔很好但是为了偷懒用了软件她写的文架构思路剧情线逻辑线全是自己的但是人物和环境描写全是软件出来的最后被人发现了被打做抄袭最后退圈了;因为AI并不会自己创新，它是把别人写的搬过来拼凑在一起;-0.6921941465166357
-----;------;------;0.7212655931636134;0.9932242382764245;-0.6921941465166357;1.6854183847930602;0.15729080760346992;0;0.0;0.3514225603068334;0.5934257364518621
我也尝试了AI写作，感觉写公文和套话超级无敌方便哈哈哈;回复@一水四溢:谢谢姐妹[团圆兔];0.9962301247013412
我也尝试了AI写作，感觉写公文和套话超级无敌方便哈哈哈;回复@一水四溢:好耶谢谢[亲亲];0.47326325605958663
我也尝试了AI写作，感觉写公文和套话超级无敌方便哈哈哈;回复@花开富贵熊:秘塔写作猫！;0.8749279305421902
我也尝试了AI写作，感觉写公文和套话超级无敌方便哈哈哈;回复@quokkadrop:秘塔写作猫，怎么得到自己想要的文字就得你自己反复尝试啦;0.5414126684142486
我也尝试了AI写作，感觉写公文和套话超级无敌方便哈哈哈;同问[单身青蛙];-0.015221207693653094
我也尝试了AI写作，感觉写公文和套话超级无敌方便哈哈哈;姐妹姐妹想问一下你用的是什么AI软件或者网页？我也企图在完成公文任务上偷懒哈哈哈哈哈哈;0.47646450416705144
-----;------;------;0.3253651432937968;0.9962301247013412;-0.015221207693653094;1.0114513323949943;0.49427433380250285;32;3.620040544454098e-06;0.3278565148466288;0.5536312000104063
可以用来写策划除了没创意是真的省时省力;回复@水静沙悠和小狐狸:遇到那种自己不想做的主题可以让AI代工呐;0.897229050130032
可以用来写策划除了没创意是真的省时省力;可是策划的核心不就是创意吗？;0.981603777984825
-----;------;------;0.042187363927396526;0.981603777984825;;0;1.0;160;1.810020272227049e-05;0.41687856561150305;0.7039572803550361
了解下gpt4吧，和普通ai很不一样了，而且支持万字导入了[doge];回复@今天有好好看电影嘛:哦？哪里说过吗？非杠;0.7555259984989842
了解下gpt4吧，和普通ai很不一样了，而且支持万字导入了[doge];说的就是gpt4啊，已经有实验结果了还是不行。;0.6450890383085546
-----;------;------;0.055218480095214795;0.7555259984989842;;0;1.0;1261;0.0001426522227048943;0.4221159224826269;0.7128012838691938
我已经收到了，回去慢慢拜读;[作揖][作揖][作揖];-0.7299153395051479
-----;------;------;0.0;;-0.7299153395051479;0;1.0;2059195;0.23294904340428613;0.44658980868085724;0.7541288353170668
怕就怕这个AI没办法只为你一个人保留风格，数据库全网共享的话你的风格也就泄露出去了[单身狗][单身狗];？自己的代码没必要联网啊;-0.6878053148881158
怕就怕这个AI没办法只为你一个人保留风格，数据库全网共享的话你的风格也就泄露出去了[单身狗][单身狗];AI和联网之间不存在必然联系，模型拿过来跑自己的训练集是很普遍的操作，不要看到AI就想到那种训练好公开放出来用的模型啊……;0.9995248413083344
怕就怕这个AI没办法只为你一个人保留风格，数据库全网共享的话你的风格也就泄露出去了[单身狗][单身狗];把2色的书录进去，自动生成文风，没办法避免;-0.9835603945962359
-----;------;------;0.8735102350125916;0.9995248413083344;-0.9835603945962359;1.9830852359045703;0.008457382047714845;123;1.3914530842745438e-05;0.3527898297302912;0.595734560517782
一打眼：加十元能得到隔壁摊主送的烩面;我也是[开学季];0.33899032816414376
一打眼：加十元能得到隔壁摊主送的烩面;什么，哪能吃面？[awsl];-0.05246556361561838
一打眼：加十元能得到隔壁摊主送的烩面;而我看成了板面;-0.06908932640038645
-----;------;------;0.18857449726470302;0.33899032816414376;-0.06908932640038645;0.4080796545645302;0.7959601727177349;71;8.03196495800753e-06;0.3938154743859668;0.665012051900094
谁在乎哇！写文文凉（特别是长文），画手太太随便摸的画点赞上百。有人管吗？[苦涩];回复@求求别让我文荒:因为不写文不画画的人会觉得画画很难而写文是个人就能写没有技术含量[泪];0.8111308330600104
谁在乎哇！写文文凉（特别是长文），画手太太随便摸的画点赞上百。有人管吗？[苦涩];是的，现象终于有人说了。有时候那些烂到不行能创死人的图，一堆点赞，我不理解，very不理解;-0.4174439170963651
-----;------;------;0.6142873750781878;0.8111308330600104;-0.4174439170963651;1.2285747501563755;0.38571262492181224;247;2.794218795250507e-05;0.40000558843759054;0.675464918063833
写长文几乎没人看，看过好多太太写的绝赞文热度还比不过ai生成的ooc皮套文学呢[太开心];非常同意;-0.3191489361702129
-----;------;------;0.0;;-0.3191489361702129;0;1.0;11;1.2443889371560962e-06;0.40000024887778746;0.6754559014764924
你没有发现他给的文献都是瞎编的吗[允悲];回复@eudht_:哈哈哈我也发现了，都是车轱辘话;-0.7170398324217793
你没有发现他给的文献都是瞎编的吗[允悲];啊，我是给他论文里引好的文献筛选期刊啊。不太想靠它给我提供文献，因为我问它我研究方向的知识它都在照猫画虎啊[允悲];0.9996901428292788
-----;------;------;0.858364987625529;0.9996901428292788;-0.7170398324217793;1.716729975251058;0.14163501237447096;1;1.1312626701419056e-07;0.4000000226252534;0.6754555194177068
@木头桌子上的假山[doge]快来看老黄，啊不，青年黄恋爱实录;哈哈哈哈哈哈哈这个情节[doge]杂糅了好多东西（鹅拿这个来拍也不是不行[阴险]）;-0.060306222585259084
-----;------;------;0.0;;-0.060306222585259084;0;1.0;53;5.995692151752099e-06;0.40000119913843035;0.675457506123392
我们应该提前做些什么免于被淘汰;未来除了搞科研都会被替代[doge];0.986157962828099
我们应该提前做些什么免于被淘汰;买入微软;0.8165692409315932
-----;------;------;0.08479436094825288;0.986157962828099;;0;1.0;64;7.240081088908196e-06;0.43391919239551896;0.7327327422664077
那应该就不会鼓励生三胎了吧，不过消费得有人呀，没人怎么消费;生活方式会发生巨变。解放生产力后更有价值的是情感文化方面，可以去看看人类简史有这方面的预言;0.9997883884470129
-----;------;------;0.0;0.9997883884470129;;0;1.0;5;5.656313350709528e-07;0.40000011312626704;0.675455672241221
语料的获取难度很低，包括ao3就被马斯克拿来训练过……平时在各类平台的发言，书籍等电子数据获取也很容易……而且大部分人不在意的，甚至会主动帮助训练ai……;连AO3也[苦涩]真的不知道该去哪里好了;0.7689476424496167
-----;------;------;0.0;0.7689476424496167;;0;1.0;27;3.054409209383145e-06;0.4000006108818419;0.6754565127705494
当你文学热度这么泛滥足以说明大部分人的文学素养也就停留在认字上;针对这个评论的题外话：感觉滥用“刀”和“糖”来概括一篇文章的内容也是大多数人阅读水平的一种证明……是标签式的阅读让人丧失了认真感受情感的能力，也是快餐式的阅读需求造就了这种标签式阅读……;0.9999949722775592
当你文学热度这么泛滥足以说明大部分人的文学素养也就停留在认字上;那天看到b站有个视频标题是“长大后才发现小学语文课文里有这么多刀”，我真是各种意义上的两眼一黑;0.7991755957319238
-----;------;------;0.10040968827281771;0.9999949722775592;;0;1.0;2208;0.00024978279756733275;0.44021383186864055;0.7433621141023385
虽然但是，我觉得还是应该正视一下这个问题，我们上过九年义务教育的普通人从小到大也写过不少作文了，真想写硬写也能写出来一篇东西，因为每个人或多或少都有一些写作能力，所以才能被称之为“门槛低”，但是并不是每个人都接触过美术教育，没学过画画的普通人就是很难画得好看。;回复@百尺朱楼_:古人识字门槛很大部分在于家里是否有足够资金或者让孩子求学的意愿，哪怕是毛委员长（1893年生），爷爷贫农、爸爸富农，他的父亲都是希望他学会计继承家业而不是学文学。这些门槛说去到来都跟写文章和画画的难度完全无关，只是和钱、理念有关。;0.999999999999976
虽然但是，我觉得还是应该正视一下这个问题，我们上过九年义务教育的普通人从小到大也写过不少作文了，真想写硬写也能写出来一篇东西，因为每个人或多或少都有一些写作能力，所以才能被称之为“门槛低”，但是并不是每个人都接触过美术教育，没学过画画的普通人就是很难画得好看。;回复@百尺朱楼_:我觉得你们二位的观点本质上并不相悖。。。;-0.16942590201429786
虽然但是，我觉得还是应该正视一下这个问题，我们上过九年义务教育的普通人从小到大也写过不少作文了，真想写硬写也能写出来一篇东西，因为每个人或多或少都有一些写作能力，所以才能被称之为“门槛低”，但是并不是每个人都接触过美术教育，没学过画画的普通人就是很难画得好看。;回复@百尺朱楼_:我的脑子不清醒了，是21世纪[允悲];0.9923452051843022
虽然但是，我觉得还是应该正视一下这个问题，我们上过九年义务教育的普通人从小到大也写过不少作文了，真想写硬写也能写出来一篇东西，因为每个人或多或少都有一些写作能力，所以才能被称之为“门槛低”，但是并不是每个人都接触过美术教育，没学过画画的普通人就是很难画得好看。;回复@应迟迟:但是至少在现在这个时点，写作的门槛就是相对画画要低一些的，大众都能做到和只有少部分人能做到，那是两回事;-0.8279571304572713
虽然但是，我觉得还是应该正视一下这个问题，我们上过九年义务教育的普通人从小到大也写过不少作文了，真想写硬写也能写出来一篇东西，因为每个人或多或少都有一些写作能力，所以才能被称之为“门槛低”，但是并不是每个人都接触过美术教育，没学过画画的普通人就是很难画得好看。;回复@应迟迟:怎么说呢，门槛这个东西并不是一成不变的，古时候识字的人都没几个那门槛相当之高，然而现在已经是22世纪，在这个普罗大众都受过基础教育的时候写作的门槛就不能算高，并且会随着大众教育程度加深越来越低。如果在未来某一天大众都受过同等的美术教育，那么也可以说画画门槛低;0.9992723948574975
虽然但是，我觉得还是应该正视一下这个问题，我们上过九年义务教育的普通人从小到大也写过不少作文了，真想写硬写也能写出来一篇东西，因为每个人或多或少都有一些写作能力，所以才能被称之为“门槛低”，但是并不是每个人都接触过美术教育，没学过画画的普通人就是很难画得好看。;高柱的意思是如果我们控制变量让大家都不要提前接受美术教育和写作教育，这个时候比较门槛，其实写作未必比画画低。现在二者对大多数接受过义务教育的人而言基础根本不一样，才会造成写作门槛低的印象。;0.9992271070247898
虽然但是，我觉得还是应该正视一下这个问题，我们上过九年义务教育的普通人从小到大也写过不少作文了，真想写硬写也能写出来一篇东西，因为每个人或多或少都有一些写作能力，所以才能被称之为“门槛低”，但是并不是每个人都接触过美术教育，没学过画画的普通人就是很难画得好看。;这不是门槛低，而是训练量达到一定程度，量变促进质变，没学过画画的人很难画好看，没有用心写过文章的人一样难以拼凑出800字（初三学生考试写作文只能写出两行字也是有的）。如果美术和语文一样是必修课，一周一小考一月一大考，人均作画水平不也上来了吗。高三生半年学画过联考的也有很多。;0.9998934326883808
虽然但是，我觉得还是应该正视一下这个问题，我们上过九年义务教育的普通人从小到大也写过不少作文了，真想写硬写也能写出来一篇东西，因为每个人或多或少都有一些写作能力，所以才能被称之为“门槛低”，但是并不是每个人都接触过美术教育，没学过画画的普通人就是很难画得好看。;点头，承认写作门槛低并不等于认为写作天生比绘画低一等，希望大家还是不要混淆这两个概念吧[允悲];0.9868298103049937
虽然但是，我觉得还是应该正视一下这个问题，我们上过九年义务教育的普通人从小到大也写过不少作文了，真想写硬写也能写出来一篇东西，因为每个人或多或少都有一些写作能力，所以才能被称之为“门槛低”，但是并不是每个人都接触过美术教育，没学过画画的普通人就是很难画得好看。;这是客观事实没什么不好承认的，本来就是两种不同的表现形式，也各有优缺点，文字与画面所表达的东西也各不相同，没必要妄自菲薄，更没必要妄自尊大，平常心对待就好;0.9989026129146532
-----;------;------;0.6407658928147962;0.999999999999976;-0.8279571304572713;1.8279571304572473;0.08602143477137636;1;1.1312626701419056e-07;0.29071495365972244;0.49091252229925536
其实与其比较创作门槛，不如比较鉴赏门槛，水平相当的图文热度差是读者观众选择的结果，事实上就是图对不同鉴赏水平的兼容性更强，但读者观众的青睐也不能强求🚬;不过我个人认为单纯靠九年义务教育写出的文字和幼小初美术水平画出来的作品能传达出的信息差不多……“义务教育”这几个字不如“中考作文”直观（）;0.9999628332254187
-----;------;------;0.0;0.9999628332254187;;0;1.0;0;0.0;0.4;0.6754554812118282
我是画手，我的想法是，能够大批量从历史的长河跨越千年传承下来的，只有文字🤔也许再过几千年，那些流传下去的也还是文字;回复@压切长谷部手套欣赏:有道理🤔！;0.5571736818114068
我是画手，我的想法是，能够大批量从历史的长河跨越千年传承下来的，只有文字🤔也许再过几千年，那些流传下去的也还是文字;我觉得流传下来文字只是因为在没有印刷的时代誊抄文字是比临一幅画简单……诚然能流传下来的诗文是因为其本身有流传的价值，但更大部分原因是大量誊抄/可以复述的东西自然流传得就多了……;0.9962037095572664
-----;------;------;0.21951501387292982;0.9962037095572664;;0;1.0;4;4.5250506805676224e-07;0.4878060960501856;0.8237282533641035
感觉还是时代变了吧[允悲]就单以发表在网络上的通俗作品，尤其是同人作品来看，现在写文的最低需求是一台电脑，但是画图至少要拥有pad，电笔和画图软件才行吧（没了解过，只看过同学画）这种配置要求应该也算门槛吧🤔相对高的门槛可以劝退大部分wcn，减少低质量作品，在同人圈这个观感还是挺明显的;回复@圣朝待鹤书:哦哦，那可能是你喜欢那种画风所以见得比较多吧，我前后混过几个同人圈，纸绘的比例都挺少的[允悲];0.9990213755819197
感觉还是时代变了吧[允悲]就单以发表在网络上的通俗作品，尤其是同人作品来看，现在写文的最低需求是一台电脑，但是画图至少要拥有pad，电笔和画图软件才行吧（没了解过，只看过同学画）这种配置要求应该也算门槛吧🤔相对高的门槛可以劝退大部分wcn，减少低质量作品，在同人圈这个观感还是挺明显的;回复@寄情于山水间:不是素描呀，我说的就是普通白纸和普通笔的那种哦。我亲友也是美术生，这些我自己也接触过的;0.7377082077147616
感觉还是时代变了吧[允悲]就单以发表在网络上的通俗作品，尤其是同人作品来看，现在写文的最低需求是一台电脑，但是画图至少要拥有pad，电笔和画图软件才行吧（没了解过，只看过同学画）这种配置要求应该也算门槛吧🤔相对高的门槛可以劝退大部分wcn，减少低质量作品，在同人圈这个观感还是挺明显的;回复@圣朝待鹤书:不至于吧，素描也不是随便画的呀，他们用的纸笔和普通的不一样啊（我闺蜜是艺术生，经常抱怨材料贵;0.9982846021763188
感觉还是时代变了吧[允悲]就单以发表在网络上的通俗作品，尤其是同人作品来看，现在写文的最低需求是一台电脑，但是画图至少要拥有pad，电笔和画图软件才行吧（没了解过，只看过同学画）这种配置要求应该也算门槛吧🤔相对高的门槛可以劝退大部分wcn，减少低质量作品，在同人圈这个观感还是挺明显的;回复@寄情于山水间:铅笔之类的也有哈哈哈哈，因为我蛮喜欢纸绘的质感，所以我会留意和约这种;0.997495619933134
感觉还是时代变了吧[允悲]就单以发表在网络上的通俗作品，尤其是同人作品来看，现在写文的最低需求是一台电脑，但是画图至少要拥有pad，电笔和画图软件才行吧（没了解过，只看过同学画）这种配置要求应该也算门槛吧🤔相对高的门槛可以劝退大部分wcn，减少低质量作品，在同人圈这个观感还是挺明显的;回复@圣朝待鹤书:好吧，是我见得少，我一般看见的纸绘都是水彩油画这类，工具也不便宜，只有很少一部分见会有用平常写字的纸笔;0.9991595724557327
感觉还是时代变了吧[允悲]就单以发表在网络上的通俗作品，尤其是同人作品来看，现在写文的最低需求是一台电脑，但是画图至少要拥有pad，电笔和画图软件才行吧（没了解过，只看过同学画）这种配置要求应该也算门槛吧🤔相对高的门槛可以劝退大部分wcn，减少低质量作品，在同人圈这个观感还是挺明显的;回复@寄情于山水间:文章少，纸绘有的，不管是同人还是约稿都见过;0.47051694921991527
感觉还是时代变了吧[允悲]就单以发表在网络上的通俗作品，尤其是同人作品来看，现在写文的最低需求是一台电脑，但是画图至少要拥有pad，电笔和画图软件才行吧（没了解过，只看过同学画）这种配置要求应该也算门槛吧🤔相对高的门槛可以劝退大部分wcn，减少低质量作品，在同人圈这个观感还是挺明显的;回复@圣朝待鹤书:我是说发在网上的，很少看见有人会把画在纸上的直接拍照发出来啊，文章也是，至少得是电子版吧[哆啦A梦害怕];0.927469266815468
感觉还是时代变了吧[允悲]就单以发表在网络上的通俗作品，尤其是同人作品来看，现在写文的最低需求是一台电脑，但是画图至少要拥有pad，电笔和画图软件才行吧（没了解过，只看过同学画）这种配置要求应该也算门槛吧🤔相对高的门槛可以劝退大部分wcn，减少低质量作品，在同人圈这个观感还是挺明显的;都是一样的，写文可以用纸笔，可以用电脑，也可以用手机，画图也是一样，可以纸笔，电脑，手机（区别也就是电脑需要购买数位板什么的）要说工具门槛，那都是一样的。能写文，就能画画。;0.9682906871643473
-----;------;------;0.1780848595798081;0.9991595724557327;;0;1.0;0;0.0;0.4712339438319233;0.7957438757358484
我知道稿主是在鼓励大家，但既然稿主也清楚写文积累在从小到大读过的语文课本国内外名著，那么应该不会不知道所谓写文门槛低就指的是这个吧？不是自嘲只是客观事实，没必要否认反驳这一点，承认接受就好了，只要从小作文写得好的人都能自称会写文，这不是门槛低是什么啊。;关于“会写文”这三个字是否应该与门槛挂钩，我个人觉得更多的是每个人的自我认知，而非真正的门槛;0.9382078410854611
我知道稿主是在鼓励大家，但既然稿主也清楚写文积累在从小到大读过的语文课本国内外名著，那么应该不会不知道所谓写文门槛低就指的是这个吧？不是自嘲只是客观事实，没必要否认反驳这一点，承认接受就好了，只要从小作文写得好的人都能自称会写文，这不是门槛低是什么啊。;不在意一件事不是告诉自己“我不在乎”，而是，这件事在我心里不存在了。;-0.9025490686574205
我知道稿主是在鼓励大家，但既然稿主也清楚写文积累在从小到大读过的语文课本国内外名著，那么应该不会不知道所谓写文门槛低就指的是这个吧？不是自嘲只是客观事实，没必要否认反驳这一点，承认接受就好了，只要从小作文写得好的人都能自称会写文，这不是门槛低是什么啊。;我赞同稿主说不需要去计较谁门槛低这种事，负能量肯定存在，不可能时刻都这么乐观，总有崩溃破防阴暗爬行（）的时候，我还是觉得承认差异比较有助于心理健康。总拿这种事来当数据差/没人看当借口真的没必要啊。我知道稿主想告诉大家写文自己开心就好酒香不怕巷子深，但还是，怎么说呢。;-0.9972023540868953
-----;------;------;0.8908895597339059;0.9382078410854611;-0.9972023540868953;1.9354101951723564;0.032294902413821824;3;3.3937880104257167e-07;0.36927385273485136;0.6235701197449119
大早上跑到学校去就看这个？;回复@JwhSir-:可以，饭后看看;-0.8112421850625513
大早上跑到学校去就看这个？;看这个是正经事[嘘]才二十来分钟，你也看看;-0.569569355374981
-----;------;------;0.12083641484378516;;-0.8112421850625513;0;1.0;180;2.0362728062554302e-05;0.4483386384831266;0.7570819770061904
