label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
12467;哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
12471;肚子叫笑死了;1;1;2;159059;1.25739505466525e-05
12474;萝了个卜甜甜的菠菜再喝一升水489铛铛（纯爱战神版）枸杞泡茶一支从来没有响过的鱼鹤洲给楼下的小黄买狗粮叽里咕噜噜;2;1;3;159059;1.886092581997875e-05
12479;比狗困;1;1;2;159059;1.25739505466525e-05
12482;小哲尹儿槿椿有病吧哈哈哈哈哈哈哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
12488;噗噗琪（减肥版）;1;1;2;159059;1.25739505466525e-05
12491;小渔关关秋辞;2;1;3;159059;1.886092581997875e-05
12495;一号船长哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
12498;加十二勺奶粉北巷安提瓜和巴布达老乌倾一个真正的man，要看他的心，而不是他的结月云小漠痛经的时候刷到这个视频有多痛你们知道吗;1;1;2;159059;1.25739505466525e-05
12500;7Fthb;1;1;2;159059;1.25739505466525e-05
12505;帕罗子阿薇笑拉了;2;1;3;159059;1.886092581997875e-05
12508;蒜蓉小白;2;1;3;159059;1.886092581997875e-05
12511;Dunk不是很能飞;3;1;4;159059;2.5147901093305e-05
12515;盈盈许了什么愿杭州下小雨GloryLi;1;1;2;159059;1.25739505466525e-05
12517;？？？starshine让你久等了少吃一口不太聪明的鱼Passerby等到你了Jhhhhhhh犯困嫌疑人哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
12520;玘姊哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
12524;love唯文主义者小碎步;1;1;2;159059;1.25739505466525e-05
12528;R”6;1;1;2;159059;1.25739505466525e-05
12532;L;1;1;2;159059;1.25739505466525e-05
12537;陈平安安逸侯菇米稀烂尾山山月记CR9;2;1;3;159059;1.886092581997875e-05
12540;今天有开心了吗瓦爱以凹凉介欠我三百偷熊计划Unhsiew;1;1;2;159059;1.25739505466525e-05
12545;不愿透露姓名的浔某130早八杀我Jeperdre祁祎浅予阿巴阿巴人间富贵花牛头人杀手白白白隼阿里嘎多;1;1;2;159059;1.25739505466525e-05
12547;在夜里看海ABCDEFG添救命;1;1;2;159059;1.25739505466525e-05
12557;Librids;1;1;2;159059;1.25739505466525e-05
12560;IGot7;1;1;2;159059;1.25739505466525e-05
12563;欣;2;1;3;159059;1.886092581997875e-05
12566;最可口哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
12572;抓猫的鱼yyy;1;1;2;159059;1.25739505466525e-05
12582;人间观察员;1;1;2;159059;1.25739505466525e-05
12584;飞了也亮了味小遇淮南阳里救命;1;1;2;159059;1.25739505466525e-05
12591;网友小K谢某是什么东西啊AguGuzxxxxz柏舟;1;1;2;159059;1.25739505466525e-05
12593;古月莫得感情愚蠢的狐狸李安奕笑死;1;1;2;159059;1.25739505466525e-05
12597;爱俏;1;1;2;159059;1.25739505466525e-05
12601;关你胡萝卜鲜肉饺子张鱼哥的的猜不中小唯玩的很bt;1;1;2;159059;1.25739505466525e-05
12604;二刺螈;1;1;2;159059;1.25739505466525e-05
12607;我在想PEACH;1;1;2;159059;1.25739505466525e-05
12610;苦练勾摆Z种花魂人机憨憨sniper国服老六Virtuoso;1;1;2;159059;1.25739505466525e-05
12613;18岁冷酷小姨;1;1;2;159059;1.25739505466525e-05
12615;wappy小宇老鼠家二叔不爱刮胡子的陈同学浩不再我特么不行了草笑死我了;3;1;4;159059;2.5147901093305e-05
12626;广芭第一舔狗蛮大方呀。3XL99不想再改名阿许笑死我了;2;1;3;159059;1.886092581997875e-05
12629;迢野;1;1;2;159059;1.25739505466525e-05
12632;卡子阿蕊同学美杰笑死我了;1;1;2;159059;1.25739505466525e-05
12635;Zhen2Mu;1;1;2;159059;1.25739505466525e-05
12641;斯甘露寺的扫地尼姑哈哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
12643;2333帕恰狗普绪克Kiiikyoooo我要笑死了多少有点离谱;2;1;3;159059;1.886092581997875e-05
12654;LAJoryea02是我的翔纲;1;1;2;159059;1.25739505466525e-05
12657;小琳咯OvO哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
12662;使徒;1;1;2;159059;1.25739505466525e-05
12664;湯圓餡A旅行的小七仔;1;1;2;159059;1.25739505466525e-05
12670;Y杨同学救命哈哈哈哈哈;2;1;3;159059;1.886092581997875e-05
12675;x硕哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
12677;沫鱼摆摆善狂暴野猪小十七emmmmmmCantaloupeSUPERHS派大星;1;1;2;159059;1.25739505466525e-05
12684;五等分的商鞅差点CLAUDIA顶级翻译;1;1;2;159059;1.25739505466525e-05
12687;莫莫呀别扔垃圾wyy小狗;1;1;2;159059;1.25739505466525e-05
12689;游吟诗人一只小呆羊小丁爱恰饭王突突帅气的彩虹屁笑死我了;2;1;3;159059;1.886092581997875e-05
12692;韩朗救命;1;1;2;159059;1.25739505466525e-05
12696;暴躁老东;1;1;2;159059;1.25739505466525e-05
12702;okkOK了heartless832;1;1;2;159059;1.25739505466525e-05
12712;睡个好觉笑死我了出师表;1;1;2;159059;1.25739505466525e-05
12718;半糖不加冰;1;1;2;159059;1.25739505466525e-05
12720;娇的小轩qaz反义的孤独北枫;1;1;2;159059;1.25739505466525e-05
12722;语阿瞳咕咕咕咕咕你要吃兔子吗Lychee;1;1;2;159059;1.25739505466525e-05
12725;自律的小义。崔巉WoodFir杜金晨;1;1;2;159059;1.25739505466525e-05
12727;已故云野珩;1;1;2;159059;1.25739505466525e-05
12731;槿书相信科学我爱科学;2;1;3;159059;1.886092581997875e-05
12737;胖头鱼鱼鱼鱼鱼哈哈哈哈哈我们学了假的出师表;1;1;2;159059;1.25739505466525e-05
12745;0;1;1;2;159059;1.25739505466525e-05
12748;重生之我是金善禹的脸颊肉肉桔柚yoyo;1;1;2;159059;1.25739505466525e-05
12751;柚子ciciAUrora别管我了笑不活了;2;1;3;159059;1.886092581997875e-05
12754;尼古拉斯窝窝头牧不迟记住小环噗里啪啦哈哈哈不行了笑死我了;4;1;5;159059;3.143487636663125e-05
12759;始春二七这样看来人工智能统治世界确实恐怖;1;1;2;159059;1.25739505466525e-05
12763;拯救世界的铠甲勇士;1;1;2;159059;1.25739505466525e-05
12767;words芳小宇Kaixin;2;1;3;159059;1.886092581997875e-05
12770;星河如锦;1;1;2;159059;1.25739505466525e-05
12779;0;1;1;2;159059;1.25739505466525e-05
12781;咕咕咕谷歌翻译yyds;2;1;3;159059;1.886092581997875e-05
12786;大红红蝴蝶公主河南大李逵W;1;1;2;159059;1.25739505466525e-05
12796;默快看;1;1;2;159059;1.25739505466525e-05
12799;精神病院VIP啊这;1;1;2;159059;1.25739505466525e-05
12801;狗哥dddd看完，笑死我了;1;1;2;159059;1.25739505466525e-05
12804;冷凝水选出三个最可口的;1;1;2;159059;1.25739505466525e-05
12807;爱是烂尾诗;1;1;2;159059;1.25739505466525e-05
12811;黑蝴蝶？;1;1;2;159059;1.25739505466525e-05
12814;无涯？;1;1;2;159059;1.25739505466525e-05
12816;无赖南燕梦吴盐煮耿耿星河北于江剪云者03topPoeticJustice馫Guuuu热情的武汉市民哈哈哈哈哈哈哈哈哈哈哈哈;2;1;3;159059;1.886092581997875e-05
12823;付息荣人不能至少不应该;1;1;2;159059;1.25739505466525e-05
12827;汽水泡饭;1;1;2;159059;1.25739505466525e-05
12831;小緣Y沈仙快乐水北闲呆呆小肥哑巴公主Constantine哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈;2;1;3;159059;1.886092581997875e-05
12835;Serendipity;3;1;4;159059;2.5147901093305e-05
12841;蔓蔓征途郭十七哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
12844;Carti杰克琼斯不怂不怂sofa上的小颗粒我会睡着斯须章鱼大狗子灰原哀、;1;1;2;159059;1.25739505466525e-05
12859;吉祥天运天遍地都是六便士AAA城南建材批发王哥小庄不懂事归止疑是银河落九天TaBeti阿桀啊锐利的剑withU傻狗水星;2;1;3;159059;1.886092581997875e-05
12862;彤宝吴尚宇是泱澈呀qq没烦恼大米饭盖饭6;1;1;2;159059;1.25739505466525e-05
12864;y;1;1;2;159059;1.25739505466525e-05
12868;无弥山空雨后爹我要笑死了;1;1;2;159059;1.25739505466525e-05
12871;震惊我汤姆一整年t丽丽带着尼古丁真徒步鱼睡不醒FAN;1;1;2;159059;1.25739505466525e-05
12873;哇维纳斯1111yuLike;1;1;2;159059;1.25739505466525e-05
12875;202cm在夏天看烟花三金猫咪小姨起风了LLblue努力的小阳儿;1;1;2;159059;1.25739505466525e-05
12877;妮露狗哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
12879;廾匸有一天走累了;1;1;2;159059;1.25739505466525e-05
12882;无邪;1;1;2;159059;1.25739505466525e-05
12887;呜;1;1;2;159059;1.25739505466525e-05
12890;王鹤棣好帅Liiiiiiii斯达迪救命;1;1;2;159059;1.25739505466525e-05
12893;海毛儿不讲武德年轻人淡水塞壬哈哈哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
12896;Fingk;1;1;2;159059;1.25739505466525e-05
12898;4u新年快乐土狗笑飞;1;1;2;159059;1.25739505466525e-05
12905;恒;1;1;2;159059;1.25739505466525e-05
12908;玄冬残影;1;1;2;159059;1.25739505466525e-05
12915;372C;1;1;2;159059;1.25739505466525e-05
12918;小轩窗哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
12920;梦潇笺凛Hissis魅惑熊大笑死我了;2;1;3;159059;1.886092581997875e-05
12923;鋌鞚苏辞;1;1;2;159059;1.25739505466525e-05
12926;德子不穿苦茶子（ide）真的牛逼这个;2;1;3;159059;1.886092581997875e-05
12929;叶崇;1;1;2;159059;1.25739505466525e-05
12931;裴珠泫啊翘翘的仔仔大人夜雨声烦昔日的缩影没意思万物皆有因果，我们结束不了笑死了;1;1;2;159059;1.25739505466525e-05
12934;重生之我是艾尔海森的狗樱a;1;1;2;159059;1.25739505466525e-05
12938;有取得原作者授权吗;3;1;4;159059;2.5147901093305e-05
12942;真的6;1;1;2;159059;1.25739505466525e-05
12946;王小仙er柳耆卿娶我拔丝炒煤新笑死我了;2;1;3;159059;1.886092581997875e-05
12949;nas一颗姥廾你的坚持终将美好程先森祈今晚不睡觉空小空M十一不爱说话Savior离旧人。;1;1;2;159059;1.25739505466525e-05
12954;Yahoo;1;1;2;159059;1.25739505466525e-05
12964;嘀滴嗒哒joker怀中猫HeJinZhi加减;1;1;2;159059;1.25739505466525e-05
12966;某某查无此人全能ACE小俊仔树懒（ikun）寒宇未殇便携热恋赠与你;2;1;3;159059;1.886092581997875e-05
12970;胃口不是很好;1;1;2;159059;1.25739505466525e-05
12973;伊朗悍妇蛮不讲黎Hiber02朔方的雪三愚赶海了;1;1;2;159059;1.25739505466525e-05
12976;独行者易生LuoooYiii零叁33莯菻;2;1;3;159059;1.886092581997875e-05
12981;哈哈哈哈哈哈哈哈哈哈哈哈小杨说咩咩咩;1;1;2;159059;1.25739505466525e-05
12983;谴宇宙超级无敌噼里啪啦帅托马斯黑暗暴龙皇帝停笔怅然忆往事YHY三岁了呢;1;1;2;159059;1.25739505466525e-05
12990;夜澜;1;1;2;159059;1.25739505466525e-05
12992;囡囡;1;1;2;159059;1.25739505466525e-05
12994;听山说雾;4;1;5;159059;3.143487636663125e-05
13000;雪;1;1;2;159059;1.25739505466525e-05
13006;KYX哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
13010;肥鱼丸子君;1;1;2;159059;1.25739505466525e-05
13014;墨水涂脸只是当时已惘然Dreaming叙利亚悍匪阿方宇宙游荡来客WH萬事勝意陆拾冯元谋月KAI没有一米八寄月亮给你周sir在努力;1;1;2;159059;1.25739505466525e-05
13021;叙利亚在逃老六;3;1;4;159059;2.5147901093305e-05
13026;茶茶子Waccc哈哈哈哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
13032;1116i哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
13034;31415926鬼鬼泡水威化饼;2;1;3;159059;1.886092581997875e-05
13040;竹斋听雨眠6;1;1;2;159059;1.25739505466525e-05
13046;触手可得莫伊爱坚定烟雨;1;1;2;159059;1.25739505466525e-05
13048;oo;1;1;2;159059;1.25739505466525e-05
13051;花开富贵救命;1;1;2;159059;1.25739505466525e-05
13053;蛙蛙豆儿（笨蛋美女版）笑死了;1;1;2;159059;1.25739505466525e-05
13058;壹斤樱井桃奈什么蛋挞evol;1;1;2;159059;1.25739505466525e-05
13061;浅尝伍伍贰拾伍选出最可口的;1;1;2;159059;1.25739505466525e-05
13066;柑橘香水思想家QQ咕了个咕咕咕;1;1;2;159059;1.25739505466525e-05
13073;Y;1;1;2;159059;1.25739505466525e-05
13082;8023对厕所生活非常痴迷哈哈哈哈哈哈哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
13086;巨无霸大鱼饼abr唯一与神并肩。;2;1;3;159059;1.886092581997875e-05
13094;0;1;1;2;159059;1.25739505466525e-05
13097;5;1;1;2;159059;1.25739505466525e-05
13102;PowerGxx;1;1;2;159059;1.25739505466525e-05
13104;其实我没有猫哈哈哈;1;1;2;159059;1.25739505466525e-05
13107;麻花且麻瓜;2;1;3;159059;1.886092581997875e-05
13110;cheng嘀哩嘀哩哒哒笑死辣;1;1;2;159059;1.25739505466525e-05
13113;君酱三岁半;1;1;2;159059;1.25739505466525e-05
13115;秋刀鱼会过期超级的玉米肠一口鱼丸橘子味苏打水FM不吃羊肉;1;1;2;159059;1.25739505466525e-05
13119;佳佳的先生;1;1;2;159059;1.25739505466525e-05
13122;海棠花未眠;1;1;2;159059;1.25739505466525e-05
13126;噗噗哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
13128;钰晏824深情就坐牢哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
13135;开心市民小张;1;1;2;159059;1.25739505466525e-05
13142;狂霸酷炫拽噼里啪啦宇宙超级无敌嗜血龙王;1;1;2;159059;1.25739505466525e-05
13146;小雨淅沥四季温柔何其荣幸;1;1;2;159059;1.25739505466525e-05
13151;Cynthin暴戾甜心;1;1;2;159059;1.25739505466525e-05
13154;转个圈圈晕哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
13156;星雾披着凉皮的糖啊，凤爪;2;1;3;159059;1.886092581997875e-05
13160;Lillawn哈哈哈哈哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
13166;，哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
13171;爱淦饭的wu;2;1;3;159059;1.886092581997875e-05
13174;数到三就睡;2;1;3;159059;1.886092581997875e-05
13185;Lemonnn;1;1;2;159059;1.25739505466525e-05
13188;等早睡吧待黎日寄诗666;1;1;2;159059;1.25739505466525e-05
13190;小仓鼠后悔来厨房捉蝴蝶qx。滚筒洗衣机Jqqqq王鹤棣的圈外女友烟雨城h20070116AKST凤爪哈哈哈哈;1;1;2;159059;1.25739505466525e-05
13194;眼前一黑的程度快乐的奶油刀子炉火糖粥开心市民Herb;1;1;2;159059;1.25739505466525e-05
13196;0;1;1;2;159059;1.25739505466525e-05
13198;钟意有病吧哈哈哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
13200;芜湖芜湖Detroit笑死我了;1;1;2;159059;1.25739505466525e-05
13203;婷;1;1;2;159059;1.25739505466525e-05
13206;Evanbunny乖乖碳水教父艾十一;1;1;2;159059;1.25739505466525e-05
13209;每天多吃一个荷包蛋;1;1;2;159059;1.25739505466525e-05
13211;平安鲸是蓝色的鲸黄黄黄不黄酸柠鱼阿魈;1;1;2;159059;1.25739505466525e-05
13221;荆棘林霖RiN风风风从哪里来小鬼超喔;2;1;3;159059;1.886092581997875e-05
13224;0;1;1;2;159059;1.25739505466525e-05
13227;退网鱼崽;1;1;2;159059;1.25739505466525e-05
13230;晚来天欲雪;4;1;5;159059;3.143487636663125e-05
13236;泡芙哈哈哈;1;1;2;159059;1.25739505466525e-05
13238;笨鸟琪只想睡懒觉皮蛋solo周笑死了;2;1;3;159059;1.886092581997875e-05
13244;龙舌兰落日哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
13250;mature7伪善者7嘉鈤xx的xjq秋刀鱼不过期ACcola松鼠航小友起飞的前女友b互相品尝哈哈哈哈;3;1;4;159059;2.5147901093305e-05
13256;脱掉苦茶子Aliyeah（先生陆沉已婚版）EGO美式哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈;2;1;3;159059;1.886092581997875e-05
13261;爱转角鲫鱼汤耶遠方轻轻吹烦人;1;1;2;159059;1.25739505466525e-05
13263;广哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
13265;1024Ene浪子闫得肆哇泷02萨斯给爱那罗头小心我把你们憋死;1;1;2;159059;1.25739505466525e-05
13267;xiaozhi2023《三个最可口的》;1;1;2;159059;1.25739505466525e-05
13272;0;1;1;2;159059;1.25739505466525e-05
13275;某幻麦外敷伍呔嘻嘻（网络noshy版）哈哈哈哈哈哈哈哈哈哈;2;1;3;159059;1.886092581997875e-05
13280;Zz;1;1;2;159059;1.25739505466525e-05
13283;陈陈陈路周烊烊烊毛肚火锅差不多余曦hongyueYan棉花糖aua編號6593BLUE人笑没了，，，，，;1;1;2;159059;1.25739505466525e-05
13285;是深晨啊xiaohouhushi罐装冰块;1;1;2;159059;1.25739505466525e-05
13288;Aershin受不了了哈哈哈哈哈哈哈哈哈哈;3;1;4;159059;2.5147901093305e-05
13293;窥月彤李璐璐同学07愛太满敏敏要长高Ichliebedich家人们快失笑死我算了;2;1;3;159059;1.886092581997875e-05
13296;没错我们河南人都这样;1;1;2;159059;1.25739505466525e-05
13298;墨雪卿Rarity;1;1;2;159059;1.25739505466525e-05
13300;Daring;1;1;2;159059;1.25739505466525e-05
13302;山间风哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
13308;晨曦若熏;1;1;2;159059;1.25739505466525e-05
13312;陈东宿江不讨厌Mikasa炜;1;1;2;159059;1.25739505466525e-05
13316;hardmode甜桃大人桐初榴莲;3;1;4;159059;2.5147901093305e-05
13321;凉辰Augenster选出三个最可口的哈哈哈哈哈哈哈哈哈;2;1;3;159059;1.886092581997875e-05
13328;吃醋啦;1;1;2;159059;1.25739505466525e-05
13331;LOEY小朋友你好;1;1;2;159059;1.25739505466525e-05
13334;常夜寄相思JIELUO睡不够的小果听见海666;1;1;2;159059;1.25739505466525e-05
13339;指鹿为mua哈哈哈哈;1;1;2;159059;1.25739505466525e-05
13351;凡凡要努力;2;1;3;159059;1.886092581997875e-05
13354;24小时之后张元英的脚趾盖红豆甜汤;2;1;3;159059;1.886092581997875e-05
13368;助祁宋宋故渊叫我王震;1;1;2;159059;1.25739505466525e-05
13370;江南主圥忈鲸叫我照顾海小企鹅清漾秋北小傻der想要个月亮g好人黑白无量小莹很乖耶z倒莓熊1204;2;1;3;159059;1.886092581997875e-05
13373;就是青柠可乐Nightskydream有出息的好名字何何子ZYHXR陈陈见yi面吧遇笑晕了;1;1;2;159059;1.25739505466525e-05
13375;最美不过初相见伶俜小x的抖音日记wctmd笑死我了;1;1;2;159059;1.25739505466525e-05
13377;期待星期天;1;1;2;159059;1.25739505466525e-05
13379;刵迂天天OMO刚出生住哈佛，很贫穷，祖母对撤硕痴迷;1;1;2;159059;1.25739505466525e-05
13388;阿笙ww《深吸一口气，周围的人因窒息而死》《我有两个亲生母亲》《对厕所生活十分痴迷》救命哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
13390;如此甚好骛瀆、;1;1;2;159059;1.25739505466525e-05
13393;我的狗狗很可爱19岁冷艳小妈冬日奶泡泡电扇驾驶员笑死我了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
13395;S3S3Straypenny;1;1;2;159059;1.25739505466525e-05
13401;Elysia酱香饼自由shu嫁给我救;1;1;2;159059;1.25739505466525e-05
13405;朢;1;1;2;159059;1.25739505466525e-05
13407;拄着拐杖去偷猪芋泥麻薯阿木妈的崩不住了;2;1;3;159059;1.886092581997875e-05
13411;祺宝贝婉莹wyy你哈哈哈哈哈哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
13413;魚仔泡泡酒窝男孩y;1;1;2;159059;1.25739505466525e-05
13422;别话limitless春寒a;2;1;3;159059;1.886092581997875e-05
13426;芝士土豆倪0912bsq;1;1;2;159059;1.25739505466525e-05
13432;嘎嘣脆文崽rascal陈七七PasserbyNeikosmqq邛诗笑得一批哈哈哈哈哈;2;1;3;159059;1.886092581997875e-05
13436;C程橙橙橙笑死;3;1;4;159059;2.5147901093305e-05
13441;迟与海迷清九吖Youngior訊;1;1;2;159059;1.25739505466525e-05
13445;九月三的太阳你们河南人真的会这样做吗;1;1;2;159059;1.25739505466525e-05
13450;楠wtm笑死了;1;1;2;159059;1.25739505466525e-05
13452;念念想当老教授Antihero企企四十九开心漂亮好运幸福每一天永远爱小狗不糊涂敬亭山A玩具批发陆哥;3;1;4;159059;2.5147901093305e-05
13459;泡椒阿霖现象北辰谶2成果;1;1;2;159059;1.25739505466525e-05
13464;Fs;1;1;2;159059;1.25739505466525e-05
13467;轻灵乾卦无忧Tobenumber1;1;1;2;159059;1.25739505466525e-05
13470;谁看到我的脑袋了花田错离我远点我怕傻子哲涵;2;1;3;159059;1.886092581997875e-05
13474;T;1;1;2;159059;1.25739505466525e-05
13476;嘻嗷小胡子斯温（癫疯版）未离积雪会自己融化;1;1;2;159059;1.25739505466525e-05
13478;李喜齐;1;1;2;159059;1.25739505466525e-05
13481;4547车干师兄Lime仙无话可说;1;1;2;159059;1.25739505466525e-05
13486;d7一直在呀哇塞孙孙小饱砸bui;1;1;2;159059;1.25739505466525e-05
13489;邂逅晚风与你离谱;1;1;2;159059;1.25739505466525e-05
13493;莓眸;1;1;2;159059;1.25739505466525e-05
13495;竹梓古古siso抹茶的大恐龙;1;1;2;159059;1.25739505466525e-05
13504;甘草片s;1;1;2;159059;1.25739505466525e-05
13509;澪柚笑死了哈哈哈哈哈哈哈哈哈哈不行了;1;1;2;159059;1.25739505466525e-05
13512;叶偌凡森味儿aSixJIEUI宋先森;1;1;2;159059;1.25739505466525e-05
13516;锦轩糖Ray;1;1;2;159059;1.25739505466525e-05
13519;SUYIXN？再也不哭了你还是需要看看哈哈哈哈;1;1;2;159059;1.25739505466525e-05
13523;姜语;1;1;2;159059;1.25739505466525e-05
13525;黄豆芽SAMA;1;1;2;159059;1.25739505466525e-05
13528;6924703808bassOnes洛tuo哈哈哈哈哈哈哈哈哈;2;1;3;159059;1.886092581997875e-05
13533;我也一样;1;1;2;159059;1.25739505466525e-05
13539;EXTENTION河南的同胞玩的挺花啊;1;1;2;159059;1.25739505466525e-05
13542;今天心情好像还不错卧槽，好变态;1;1;2;159059;1.25739505466525e-05
13545;殊;1;1;2;159059;1.25739505466525e-05
13547;LYFX;1;1;2;159059;1.25739505466525e-05
13549;困的晕fufu屿lelouch七七丸子cherish江来不一定麻辣青椒皮坨;3;1;4;159059;2.5147901093305e-05
13555;小倩笑死了哈哈哈哈;1;1;2;159059;1.25739505466525e-05
13557;日夜颠倒的网友l流川枫qwreqwJvK;1;1;2;159059;1.25739505466525e-05
13559;玉米好次百利甜水云轩;1;1;2;159059;1.25739505466525e-05
13563;0213SandyLamhaha;1;1;2;159059;1.25739505466525e-05
13567;萧然。南门璟AAA双截棍售卖朱总哈哈哈哈哈哈;1;1;2;159059;1.25739505466525e-05
13570;咚崽放心飞;1;1;2;159059;1.25739505466525e-05
13573;戳8k睡不够莹劣人导师秋风词像是烟草味看见我请提醒我去上分RIn丶夜宇宙夹在书里;3;1;4;159059;2.5147901093305e-05
13578;何鹿子A丶秋雨;2;1;3;159059;1.886092581997875e-05
13581;0;1;1;2;159059;1.25739505466525e-05
13583;鸿lijingze离谱;1;1;2;159059;1.25739505466525e-05
13588;铜钱花生啊哈哈哈哈笑死了;1;1;2;159059;1.25739505466525e-05
13603;给我吃一口金州拉文在此GSW言四哀躲在海底吐泡泡的鱼千岛寒流小飘CCK晓风残月i;2;1;3;159059;1.886092581997875e-05
13610;小瓜爱吃瓜蓝色雨伞散步LgigiMax嘛？牛逼牛逼;1;1;2;159059;1.25739505466525e-05
13622;毽子姐;1;1;2;159059;1.25739505466525e-05
13625;有个方向挽施笔墨飘香芭比头zi陆衍的c宝贝阙合绝美少女铁锤;3;1;4;159059;2.5147901093305e-05
13630;月伴秦行1L28？Lxiang;2;1;3;159059;1.886092581997875e-05
13634;wondering西瓜真甜;1;1;2;159059;1.25739505466525e-05
13636;争台（鲜葱版）？三个最可口的;1;1;2;159059;1.25739505466525e-05
13638;鹿鹿神里凌华的狗qwqabeautifulgirl烟雨空哥哥的狗;1;1;2;159059;1.25739505466525e-05
13642;Jogul07年冬小小鑫濤;1;1;2;159059;1.25739505466525e-05
13646;芩笑;1;1;2;159059;1.25739505466525e-05
13649;小张知书02爱喝养乐多祖国未来的花朵OXYG林夕、r十河北卡拉米;1;1;2;159059;1.25739505466525e-05
13651;卡湫湫奈奈咩噗茶;1;1;2;159059;1.25739505466525e-05
13657;烤羊排阿七个汤圆下班;1;1;2;159059;1.25739505466525e-05
13662;52531314樱花下落FelixWang鮮勿扰;1;1;2;159059;1.25739505466525e-05
13665;朝慕YANGAIHUA54香香一只小酒玖BIGBANGTYY芷琴Flechazo月夜星河落我真的笑死;2;1;3;159059;1.886092581997875e-05
13673;一草筱珏;1;1;2;159059;1.25739505466525e-05
13675;aregretz小熊软糖夜刀鬼索入迷了铭诚辰曦其实雨并不大;2;1;3;159059;1.886092581997875e-05
13681;Maxnmx。19一只“混子”;1;1;2;159059;1.25739505466525e-05
13683;Future笑死我了;1;1;2;159059;1.25739505466525e-05
13685;。;1;1;2;159059;1.25739505466525e-05
13692;熊sir宠物馆Hygge中年大叔你午睡了吗大碗儿儿儿;1;1;2;159059;1.25739505466525e-05
13694;恰逢乐;1;1;2;159059;1.25739505466525e-05
13697;F先森To凌云志;2;1;3;159059;1.886092581997875e-05
13700;船灵奔跑兔陌阀F虹虹啊酒阿九;2;1;3;159059;1.886092581997875e-05
13704;海岸x;1;1;2;159059;1.25739505466525e-05
13707;无语喳喳琪琪;1;1;2;159059;1.25739505466525e-05
13710;我是冤种;1;1;2;159059;1.25739505466525e-05
13713;真sandbeeducky东东要学习FFFFF熬夜做稀饭;1;1;2;159059;1.25739505466525e-05
